--contingency generator
conID,genID,busID,unitID,q(MW) 
2, 76, 307, 76, 17.15424849212739
1, 7, 102, 7, -6.239520999798904
10, 91, 322, 91, 2.2191558876156505
5, 59, 222, 59, 8.434625253472213
10, 24, 121, 24, 78.4716944773117
5, 77, 307, 77, 6.247276718265969
2, 91, 322, 91, 2.415699615028607
5, 82, 315, 82, 3.7093144355516268
6, 83, 315, 83, 3.049852894017648
1, 49, 215, 49, 1.7282268031679986
6, 11, 107, 11, 4.280504944127323
7, 16, 115, 16, 2.9955212297148104
3, 27, 122, 27, 0.005885992731548086
9, 6, 102, 6, 4.020831962453524
1, 11, 107, 11, 4.391118550033532
8, 73, 302, 73, -27.37363997690951
10, 97, 323, 97, 15.262733048529338
7, 52, 215, 52, 4.277165266996791
2, 54, 215, 54, 83.52609908471248
5, 25, 122, 25, 5.5346830055050305
2, 22, 116, 22, 6.536104559845767
1, 29, 122, 29, 0.5212845428635938
2, 58, 222, 58, 5.1584557973590055
2, 56, 218, 56, 88.34507115879182
3, 58, 222, 58, 5.154143582711581
4, 53, 215, 53, 5.475823869817682
6, 90, 321, 90, 67.88649061506828
3, 72, 302, 72, -2.0261842635033536
6, 85, 315, 85, 2.149708581962035
2, 8, 102, 8, 31.367516638479344
6, 28, 122, 28, -2.2301344058809036
3, 25, 122, 25, 4.728884180924093
4, 91, 322, 91, 2.398846766954025
9, 71, 302, 71, -0.2806978697151687
6, 25, 122, 25, 4.737548185893975
8, 37, 201, 37, -38.986420885883106
9, 33, 123, 33, -77.86923578862466
4, 23, 118, 23, -18.419157040026036
6, 87, 315, 87, 78.22290438731578
2, 87, 315, 87, 78.22340387802045
5, 4, 101, 4, -35.906703729994945
10, 84, 315, 84, 5.513516576888087
5, 57, 221, 57, 69.99244316927957
1, 92, 322, 92, 6.051446200353711
4, 88, 316, 88, 61.80222037182083
5, 66, 223, 66, 31.415447815670632
7, 22, 116, 22, 4.23526650073651
1, 18, 115, 18, 4.320735501828546
6, 53, 215, 53, 5.52959792515431
6, 88, 316, 88, 63.91864784703367
1, 54, 215, 54, 83.00711826699668
10, 65, 223, 65, 27.453598113862654
4, 22, 116, 22, 86.07778293120491
3, 73, 302, 73, -28.284233788253893
2, 80, 313, 80, 15.696199281723919
7, 3, 101, 3, -22.774136447501338
9, 8, 102, 8, -11.476287626630919
8, 93, 322, 93, 2.26079718661265
3, 95, 322, 95, -3.986001055572842
9, 9, 107, 9, -17.101595100260734
9, 67, 301, 67, -1.6850113723409053
2, 45, 213, 45, 18.815869496761447
10, 78, 313, 78, 4.682164238900946
2, 53, 215, 53, 5.511157079414122
3, 14, 113, 14, 2.0207011653064813
4, 90, 321, 90, 67.3096761662578
8, 41, 202, 41, -14.772062365074166
9, 83, 315, 83, 3.345461265755683
7, 40, 202, 40, -29.337262533246427
10, 14, 113, 14, -2.1982912862513735
2, 78, 313, 78, 7.516677571084364
8, 62, 222, 62, 7.457343958413984
7, 77, 307, 77, 6.2494669209334255
3, 78, 313, 78, 7.684541069711451
7, 69, 301, 69, -34.10696395055095
4, 6, 102, 6, 4.037927592795311
10, 30, 122, 30, 4.661104852805941
7, 27, 122, 27, -0.026435776579870673
2, 34, 201, 34, -3.6022083476293556
8, 80, 313, 80, 36.542828568711556
9, 34, 201, 34, -3.5933549397133357
10, 63, 222, 63, 4.004520137957748
8, 7, 102, 7, -3.6775058790744715
10, 40, 202, 40, -29.41520534141252
7, 30, 122, 30, 4.465216801901522
3, 71, 302, 71, -0.28325991644859444
9, 85, 315, 85, 2.4872089739779346
4, 15, 114, 15, 9.578629531442251
4, 17, 115, 17, 7.0353888622970775
5, 5, 102, 5, 1.8325015504490385
8, 6, 102, 6, 4.023951250377019
3, 42, 207, 42, 22.928774110450817
4, 4, 101, 4, -35.74388857946842
9, 37, 201, 37, -39.001588606449225
1, 14, 113, 14, -1.3487093936986443
5, 28, 122, 28, -0.5496655158187009
2, 57, 221, 57, 69.97960036832268
7, 61, 222, 61, 1.1311157558636429
10, 90, 321, 90, 73.29944574667033
8, 17, 115, 17, 3.5585934143569204
8, 28, 122, 28, -2.2205020339062105
4, 84, 315, 84, 3.901776409205648
4, 54, 215, 54, 82.52010033216641
3, 59, 222, 59, 8.431164550335332
3, 46, 213, 46, -10.762463936659696
6, 69, 301, 69, -34.03417352062791
10, 9, 107, 9, -15.825380546979844
1, 80, 313, 80, 15.731176033221098
9, 78, 313, 78, 7.486518349123583
3, 60, 222, 60, -1.5000596310480867
4, 73, 302, 73, -28.28901714737911
4, 79, 313, 79, -38.398014176507814
1, 23, 118, 23, 59.75319032540189
7, 5, 102, 5, 1.8402078063374165
10, 68, 301, 68, 2.4360828586835694
1, 44, 207, 44, 16.19985909148458
10, 34, 201, 34, -2.990105215789478
9, 22, 116, 22, 7.063624950240488
10, 54, 215, 54, 85.97925154112772
7, 81, 314, 81, 29.237769568069684
4, 27, 122, 27, -2.2097266529714945
7, 54, 215, 54, 86.38398449591416
10, 20, 115, 20, 4.34008918532111
6, 23, 118, 23, 59.78020928485072
