--contingency generator
conID,genID,busID,unitID,q(MW) 
1, '1 ', 8, '1 ', 5.108997363248433
1, '1 ', 1, '1 ', -3.2583555329914393
1, '1 ', 3, '1 ', 31.24930946706662
1, '1 ', 2, '1 ', 14.199316330609289
1, '1 ', 6, '1 ', 3.3525311049107307
--end of contingency generator
--bus
contingency id,bus id,v(pu),theta(deg) 
0, 4, 1.0557833113680763, 41.96152150505442
1, 11, 1.08165765484359, 77.85331776453351
0, 7, 1.0787303969634294, 43.30753576718506
1, 10, 1.0721254407730247, 76.83776833787456
1, 14, 1.0543021648789686, 76.103726929901
0, 12, 1.0842950280375545, 43.38414841528122
1, 4, 1.0555770554892214, 76.66170617310209
0, 13, 1.078673963051016, 43.24889856173042
1, 12, 1.0538418630849404, 77.0478422052174
0, 14, 1.0580852104485314, 41.61591637985828
1, 8, 1.0847632118782744, 81.22627898244644
0, 6, 1.1000000000074592, 44.36280671839745
1, 5, 1.0577209402287062, 77.65088001945367
1, 6, 1.1000000000102277, 79.1344084746028
0, 5, 1.0578117532991052, 42.94076876016835
1, 7, 1.0782143170953526, 77.9638728385163
0, 3, 1.0478876924075218, 39.12013395888441
0, 8, 1.0847632118804442, 46.567796091555756
1, 1, 1.072269278780132, 79.33047153769053
1, 13, 1.0713121519115258, 77.5733047510535
1, 9, 1.0750921714561266, 76.59672893634652
0, 11, 1.0821495982318285, 43.13962608327936
0, 9, 1.0760885216418807, 41.96628197986098
1, 3, 1.0478872147070104, 73.8266886565807
1, 2, 1.0744558095770838, 79.60516086180368
0, 1, 1.0722692787865546, 44.62322472841501
0, 2, 1.0744558095702401, 44.89878385292054
0, 10, 1.0729946813504425, 42.18196841614405
--end of bus
--Delta
contingency id,Delta(MW) 
1, 0.0022508543288608392 
--end of Delta
--line flow
contingency id,line id,origin bus id,destination bus id,circuit id,p_origin(MW),q_origin(MVar),p_destination(MW),q_destination(MVar) 
1, 'BL', 1, 2, 'BL', -9.595931689122722, -3.832425843955889, 9.611559795797348, -2.2029913094388576 
1, 'BL', 2, 5, 'BL', 23.300871668771066, 1.092310229405257, -23.028331936618116, -4.192876627189321 
1, 'BL', 4, 9, 'BL', 0.23880037761478143, 2.7920806687355366, -0.23880037761478143, -2.7552758857318906 
1, 'BL', 4, 7, 'BL', -12.646407283164356, 0.7154915101757524, 12.646407283164356, -0.4274761522067365 
1, 'BL', 6, 13, 'BL', 29.507225733693133, 9.576260346324943, -28.981097535939284, -8.540149683870027 
1, 'BL', 7, 8, 'BL', -37.7866238385809, -2.9325083159274072, 37.7866238385809, 5.108997363932303 
1, 'BL', 4, 5, 'BL', -43.026504185484896, 8.661577050228516, 43.25729896382222, -7.9335794385592635 
0, 'BL', 12, 13, 'BL', 2.1395936429853464, 0.6860922437295471, -2.1301070635524866, -0.6775091480521382 
0, 'BL', 1, 5, 'BL', 15.743909763773956, 0.5274461358947065, -15.62213729758696, -5.605828714345591 
0, 'BL', 10, 11, 'BL', -10.361793577347072, -0.6034971536184344, 10.438569321945039, 0.7832207034653038 
0, 'BL', 13, 14, 'BL', 10.107108224748927, 1.5504832798840766, -9.953507362920021, -1.2377460662077624 
0, 'BL', 1, 2, 'BL', -9.622584502262612, -3.823554265678922, 9.638296577811957, -2.211606518346798 
1, 'BL', 5, 6, 'BL', -12.824415747342732, 15.879335688306924, 12.824415747342732, -15.064136688787073 
0, 'BL', 2, 3, 'BL', 58.097995962199406, 0.991243617463283, -56.71906831441919, -0.11481562410278912 
0, 'BL', 4, 5, 'BL', -42.53990340494681, 8.787918603984508, 42.76588541407841, -8.075101944469225 
1, 'BL', 9, 14, 'BL', 6.142981522502936, 5.394181890418167, -6.069482424920807, -5.237839462566171 
0, 'BL', 2, 5, 'BL', 23.32489306778129, 1.0298133830851839, -23.051989398102336, -4.12960096930135 
