--contingency generator
conID,genID,busID,unitID,q(MW) 
1, '1 ', 8, '1 ', 7.492297044382027
1, '1 ', 1, '1 ', 0.40235988481867885
1, '1 ', 3, '1 ', 23.677709769752752
1, '1 ', 2, '1 ', 19.730074733697062
1, '1 ', 6, '1 ', -8.233362275790675
--end of contingency generator
--bus
contingency id,bus id,v(pu),theta(deg) 
0, 4, 1.0703053957002597, 44.709262130441864
1, 11, 1.0862083804191103, 2.443318302097251
0, 7, 1.091688861733716, 47.0823453612121
1, 10, 1.0817247327359365, 1.0546976647871977
1, 14, 1.06641611829936, 1.007495326287891
0, 12, 1.0865483182446605, 47.90006584345126
1, 4, 1.0701371853812438, 0.059395683612624164
0, 13, 1.0818796244233302, 47.72053109579231
1, 12, 1.0605162854897403, 2.3622956458219244
0, 14, 1.0695778519776382, 45.83664676054494
1, 8, 1.0999999999122014, 6.8290542795458995
0, 6, 1.100000000090866, 48.74681755715547
1, 5, 1.0721052056043798, 1.116995889851356
1, 6, 1.10000000004563, 4.161228331384603
0, 5, 1.0721796561620909, 45.75810351161761
1, 7, 1.091267013707316, 2.3958700001978164
0, 3, 1.057912591458804, 40.95765084020758
0, 8, 1.099999999912241, 51.513395249143684
1, 1, 1.0924857748825534, 2.733189164139327
1, 13, 1.0756334049353409, 2.75097302450463
1, 9, 1.0872027839332674, 0.8339576543021893
0, 11, 1.0866254964210393, 47.07967919852668
0, 9, 1.088021694678612, 45.542509180399186
1, 3, 1.0579125914586718, -3.6876669401088944
1, 2, 1.086982228492532, 1.8509940111776586
0, 1, 1.0924857748825323, 47.37723655967754
0, 2, 1.0869822284927404, 46.49587529418066
0, 10, 1.0824459706108882, 45.74152595768504
--end of bus
--Delta
contingency id,Delta(MW) 
1, 0.0016525048523587523 
--end of Delta
--line flow
contingency id,line id,origin bus id,destination bus id,circuit id,p_origin(MW),q_origin(MVar),p_destination(MW),q_destination(MVar) 
1, 'BL', 1, 2, 'BL', 30.982626137888815, -2.899301499446665, -30.826747255249757, -2.894923876179746 
1, 'BL', 2, 5, 'BL', 10.521018061955743, 3.8651795600148944, -10.450833371819243, -7.683417434578814 
1, 'BL', 4, 9, 'BL', -2.918308337192008, 3.429059737424268, 2.918308337192008, -3.336601774155895 
1, 'BL', 4, 7, 'BL', -23.278450180913957, 2.0145022582564707, 23.278450180913957, -1.0609536551114616 
1, 'BL', 6, 13, 'BL', 26.18829145016838, 7.552075933343417, -25.782173934269736, -6.752303767113517 
1, 'BL', 7, 8, 'BL', -52.674545904621176, -3.3713445117679157, 52.674545904621176, 7.492297044383122 
1, 'BL', 4, 5, 'BL', -47.00253956389065, 10.363894325783804, 47.272601016252, -9.512037564813909 
0, 'BL', 12, 13, 'BL', 2.0935596979044817, 0.22685627032160482, -2.0852616240773614, -0.21934848923990558 
0, 'BL', 1, 5, 'BL', 16.340267517178503, 3.26154933085661, -16.20200847688777, -8.454817550568691 
0, 'BL', 10, 11, 'BL', -12.884683011691834, 3.3157433440330806, 13.008637424832642, -3.0255797348684155 
0, 'BL', 13, 14, 'BL', 10.390547712356053, -1.099386983146303, -10.231116919061321, 1.4239941596657104 
0, 'BL', 1, 2, 'BL', 30.95611686633822, -2.8910684075688096, -30.80050391361783, -2.90396889134513 
1, 'BL', 5, 6, 'BL', -26.66428810447237, 23.68014818140722, 26.66428810447237, -21.25806979134711 
0, 'BL', 2, 3, 'BL', 57.26470175081377, 2.4926827550722237, -55.95026640629143, -1.993488661027527 
0, 'BL', 4, 5, 'BL', -46.56816380971679, 10.456155327072793, 46.83362758681051, -9.618801045917735 
1, 'BL', 9, 14, 'BL', 2.1552250233881693, 7.3471159957238115, -2.0921812403809383, -7.213013422759559 
0, 'BL', 2, 5, 'BL', 10.547823500262837, 3.8104293579409614, -10.477677035602312, -7.629060125446017 
