--contingency generator
conID,genID,busID,unitID,q(MW) 
1, '1 ', 8, '1 ', 9.304668468580617
1, '1 ', 1, '1 ', 0.44659611986492
1, '1 ', 3, '1 ', 21.014645210915166
1, '1 ', 2, '1 ', 17.299546690224695
1, '1 ', 6, '1 ', -0.9314442513191014
--end of contingency generator
--bus
contingency id,bus id,v(pu),theta(deg) 
0, 4, 1.057367195465347, 58.421242539823055
1, 11, 1.076149750654183, -16.18926409707086
0, 7, 1.0780181078759152, 58.7856084645814
1, 10, 1.0626472495650174, -18.246680400487055
1, 14, 1.0476896853169961, -18.56080599036388
0, 12, 1.0838336698401438, 61.320580948394685
1, 4, 1.0571435035403196, -18.048917872843468
0, 13, 1.075447647628865, 60.97590675581749
1, 12, 1.0505830732351875, -16.57516491645513
0, 14, 1.0515086597534389, 58.18456717983706
1, 8, 1.0919351065830254, -15.858445456814268
0, 6, 1.0999959072556644, 62.57988707442888
1, 5, 1.0609182745044259, -16.88441773413934
1, 6, 1.099996022935701, -13.800746955148014
0, 5, 1.0610159950784868, 59.57309230611205
1, 7, 1.0775061596420996, -17.74050360852585
0, 3, 1.0438136807696627, 54.76111799355903
0, 8, 1.091935149174362, 60.66604859410987
1, 1, 1.0828901388669423, -14.489427321098102
1, 13, 1.0677999696308416, -15.981638120256319
1, 9, 1.0672483031605378, -18.778600888775795
0, 11, 1.0766844624485148, 60.263545864798715
0, 9, 1.0682211533953208, 57.77931849302967
1, 3, 1.043813610366352, -21.700495829589844
1, 2, 1.0721749346243674, -16.235141208079458
0, 1, 1.0828901796315997, 61.971478370602185
0, 2, 1.0721750091274713, 60.22685938769173
0, 10, 1.0635294870165344, 58.27935281524902
--end of bus
--Delta
contingency id,Delta(MW) 
1, 0.002812589795529101 
--end of Delta
--line flow
contingency id,line id,origin bus id,destination bus id,circuit id,p_origin(MW),q_origin(MVar),p_destination(MW),q_destination(MVar) 
1, 'BL', 1, 2, 'BL', 60.05539374559464, -2.2448137880337526, -59.459215389622955, -2.0656004885627226 
1, 'BL', 2, 5, 'BL', 8.760403969137371, 2.1250729312220074, -8.714000099979188, -5.919326974868227 
1, 'BL', 4, 9, 'BL', 2.6659999629326347, 4.668755929847293, -2.6659999629326347, -4.533683856280476 
1, 'BL', 4, 7, 'BL', -2.9979819120164586, 1.774632977544229, 2.9979819120164586, -1.7529097409221777 
1, 'BL', 6, 13, 'BL', 38.51672822640967, 8.280880306885479, -37.66819180462545, -6.609847205361234 
1, 'BL', 7, 8, 'BL', -21.936444894984213, -8.465841279780875, 21.936444894984213, 9.304668468624982 
1, 'BL', 4, 5, 'BL', -51.75557100831884, 7.481665715795316, 52.08224117931127, -6.45124767081461 
0, 'BL', 12, 13, 'BL', 3.846598292658598, 0.30630331791923027, -3.8185950358606533, -0.28096703795921485 
0, 'BL', 1, 5, 'BL', 22.895673961690008, 2.6404255342718557, -22.640077436474073, -7.239382362783772 
0, 'BL', 10, 11, 'BL', -19.95879039234154, 1.5994465280908798, 20.249612940339347, -0.9186630205474557 
0, 'BL', 13, 14, 'BL', 15.828419283664331, 0.00900660060563041, -15.458152309406657, 0.7448710825463252 
0, 'BL', 1, 2, 'BL', 60.021194834867515, -2.2348156882310377, -59.425692360104904, -2.077662808286277 
1, 'BL', 5, 6, 'BL', -26.727467764479503, 18.03154780069974, 26.727467764479503, -16.009808923797948 
0, 'BL', 2, 3, 'BL', 55.003490692878174, 2.3572332871249273, -53.757104879872756, -2.0098225725457723 
0, 'BL', 4, 5, 'BL', -51.14894919526739, 7.591932265653668, 51.46822575651777, -6.584835936495892 
1, 'BL', 9, 14, 'BL', 1.6861604392571792, 6.930505743827439, -1.6293859030316753, -6.809738698711669 
0, 'BL', 2, 5, 'BL', 8.789690518816258, 2.0558576942434, -8.74331177424159, -5.850547451747161 
1, 'BL', 9, 10, 'BL', -8.978195581364787, 9.248880154628523, 9.024597131978112, -9.125619198110826 
1, 'BL', 3, 4, 'BL', -37.94111163963197, 7.342601953353778, 38.86621464487118, -6.39399986219712 
0, 'BL', 7, 9, 'BL', 18.383713783613317, 9.761745316294991, -18.383713783613317, -9.35161560283882 
0, 'BL', 6, 13, 'BL', 28.719796017782812, 6.500626997997529, -28.245762227415526, -5.567106485962086 
0, 'BL', 2, 4, 'BL', 21.045992097834073, 0.43325045092171877, -20.81920849747661, -3.600027237113295 
1, 'BL', 1, 5, 'BL', 22.87553799982564, 2.6914099078598497, -22.62010532512062, -7.290532809387798 
1, 'BL', 10, 11, 'BL', -20.6364775033301, 1.7290739491278373, 20.94808629682001, -0.9996321335811444 
0, 'BL', 4, 9, 'BL', 2.3480091673956087, 4.5203404207825315, -2.3480091673956087, -4.399143349581777 
1, 'BL', 6, 11, 'BL', 25.526848543709747, 1.5152599574663554, -25.013547786037947, -0.4403439677746519 
1, 'BL', 12, 13, 'BL', -7.104051315756806, -1.167360471121384, 7.207794065242808, 1.2612229587516595 
1, 'BL', 2, 4, 'BL', 21.165926521204284, 0.5325250558921653, -20.93633911717575, -3.689990043861485 
0, 'BL', 9, 10, 'BL', -8.304556839702968, 9.108498656018355, 8.346910020994585, -8.99599177707637 
0, 'BL', 3, 4, 'BL', -38.07610957914201, 7.265430467793408, 39.00676443758755, -6.302961163867849 
0, 'BL', 9, 14, 'BL', 0.13978170269456314, 6.54747334618861, -0.092006477141922, -6.4458490405877455 
0, 'BL', 6, 11, 'BL', 24.79969971119064, 1.5361790369983055, -24.31507442954208, -0.5213130807981088 
1, 'BL', 13, 14, 'BL', 14.224459759767399, -0.4904426767124619, -13.92077288351885, 1.108760740668572 
1, 'BL', 2, 3, 'BL', 54.9998050547748, 2.3577413424100087, -53.75358277182052, -2.0110189121153326 
0, 'BL', 4, 7, 'BL', -3.54429334197889, 1.6317804316781803, 3.54429334197889, -1.6045426957279005 
0, 'BL', 6, 12, 'BL', 11.078392395088827, 1.7395321663958043, -10.950649608401989, -1.4736637890273414 
0, 'BL', 7, 8, 'BL', -21.92800712558253, -8.15720262056459, 21.92800712558253, 8.986895644588685 
1, 'BL', 7, 9, 'BL', 18.938462982957983, 10.21875102070112, -18.938462982957983, -9.779961339646889 
0, 'BL', 5, 6, 'BL', -26.06416855605962, 18.045206096656614, 26.06416855605962, -16.09097366341655 
--end of line flow
