--contingency generator
conID,genID,busID,unitID,q(MW) 
2, 76, 307, 76, 16.638521247595545
1, 7, 102, 7, -18.42124533591864
10, 91, 322, 91, 3.3353324945354825
5, 59, 222, 59, -2.2945047958641607
10, 24, 121, 24, -11.616408266953243
5, 77, 307, 77, 16.510948547219172
2, 91, 322, 91, 3.0340294766039393
5, 82, 315, 82, 2.402659002361773
6, 83, 315, 83, 2.921509541903932
1, 49, 215, 49, 1.7758648646000488
6, 11, 107, 11, -1.0200190044064412
7, 16, 115, 16, 0.9438966079319192
3, 27, 122, 27, 4.126920292589197
9, 6, 102, 6, 3.494832705172044
1, 11, 107, 11, -1.071138763651312
8, 73, 302, 73, -22.572943865104133
10, 97, 323, 97, -33.04443377918322
7, 52, 215, 52, 4.71875982343567
2, 54, 215, 54, 41.64320418358845
5, 25, 122, 25, 2.7850286878218533
2, 22, 116, 22, 54.41499069801013
1, 29, 122, 29, -9.161707152949313
2, 58, 222, 58, -0.631305390031415
2, 56, 218, 56, 19.559881394236005
3, 58, 222, 58, -0.649331711061885
4, 53, 215, 53, 1.8080265692353825
6, 90, 321, 90, 102.90096371131955
3, 72, 302, 72, 5.121761234701872
6, 85, 315, 85, 2.3539345559604445
2, 8, 102, 8, 31.250392320843005
6, 28, 122, 28, -7.990737276904268
3, 25, 122, 25, -3.464469541227094
4, 91, 322, 91, 2.987549113647227
9, 71, 302, 71, -1.2541522453515994
6, 25, 122, 25, -3.4439656005702592
8, 37, 201, 37, 13.054655238637334
9, 33, 123, 33, 76.07485176764266
4, 23, 118, 23, 24.42958606587489
6, 87, 315, 87, 51.66127728299167
2, 87, 315, 87, 51.65511134617661
5, 4, 101, 4, -31.253353951955507
10, 84, 315, 84, 4.710946293186907
5, 57, 221, 57, 100.24887571442788
1, 92, 322, 92, 1.3236436539617833
4, 88, 316, 88, 48.5548589060662
5, 66, 223, 66, -8.711841564457194
7, 22, 116, 22, 55.554413246113235
1, 18, 115, 18, 3.8090536353459705
6, 53, 215, 53, 1.8171869163586372
6, 88, 316, 88, 52.711658980252494
1, 54, 215, 54, 41.18767773067616
10, 65, 223, 65, -35.191480901440414
4, 22, 116, 22, 36.13283014126294
3, 73, 302, 73, -23.82843863553705
2, 80, 313, 80, 18.901852826042877
7, 3, 101, 3, -13.642192970677918
9, 8, 102, 8, -6.639995642931228
8, 93, 322, 93, 2.4884431543479697
3, 95, 322, 95, 3.534686750685382
9, 9, 107, 9, 1.3764082707144198
9, 67, 301, 67, 3.035260372265513
2, 45, 213, 45, 24.680851386887667
10, 78, 313, 78, 44.32630796869854
2, 53, 215, 53, 1.8098808220427833
3, 14, 113, 14, -2.054898647761726
4, 90, 321, 90, 101.67826335797108
8, 41, 202, 41, -36.181940946941204
9, 83, 315, 83, 2.940411390149704
7, 40, 202, 40, -25.978220153843388
10, 14, 113, 14, -4.956251051641098
2, 78, 313, 78, 46.44559273026247
8, 62, 222, 62, 6.0965678223359125
7, 77, 307, 77, 16.55767871163176
3, 78, 313, 78, 46.58595498579005
7, 69, 301, 69, -9.330905840842247
4, 6, 102, 6, 3.531134560698314
10, 30, 122, 30, -7.1408174835072025
7, 27, 122, 27, 4.142989504597429
2, 34, 201, 34, 2.8650220907913444
8, 80, 313, 80, 40.0004397631708
9, 34, 201, 34, 2.8647250618765514
10, 63, 222, 63, 5.906242146303684
8, 7, 102, 7, -17.325215756863578
10, 40, 202, 40, -26.11212165493906
7, 30, 122, 30, -7.375432324828453
3, 71, 302, 71, -1.2622847262609582
9, 85, 315, 85, 2.3696534712729886
4, 15, 114, 15, 36.10877243079405
4, 17, 115, 17, 4.888730413518566
5, 5, 102, 5, 3.883101807938436
8, 6, 102, 6, 3.4967269757085426
3, 42, 207, 42, 14.061615569771629
4, 4, 101, 4, -31.07814202952718
9, 37, 201, 37, 13.058032198008934
1, 14, 113, 14, -3.16410380989592
5, 28, 122, 28, -1.7678227957026813
2, 57, 221, 57, 100.22560153977429
7, 61, 222, 61, 3.777130676699672
10, 90, 321, 90, 111.14016148955609
8, 17, 115, 17, 2.1456880785819887
8, 28, 122, 28, -7.981084440126569
4, 84, 315, 84, 4.614559010261696
4, 54, 215, 54, 41.0930965117005
3, 59, 222, 59, -2.311151177960889
3, 46, 213, 46, -10.990638794997068
6, 69, 301, 69, -9.336717258826365
10, 9, 107, 9, 1.916207866048275
1, 80, 313, 80, 18.939084647593397
9, 78, 313, 78, 46.419020238485345
3, 60, 222, 60, 5.59196036323169
4, 73, 302, 73, -23.850811473789292
4, 79, 313, 79, -5.328705893216092
1, 23, 118, 23, 24.501601292155677
7, 5, 102, 5, 3.899555641631286
10, 68, 301, 68, 1.1405733915960947
1, 44, 207, 44, 4.902137431123256
10, 34, 201, 34, 2.8798681143134544
9, 22, 116, 22, 55.43103454906982
10, 54, 215, 54, 42.923857885189115
7, 81, 314, 81, 81.25807391640618
4, 27, 122, 27, 4.012539419799767
7, 54, 215, 54, 41.28364635848639
10, 20, 115, 20, 4.1594948369945275
6, 23, 118, 23, 24.39131625278843
6, 68, 301, 68, 0.8635514292994872
3, 56, 218, 56, 19.07215971360724
2, 40, 202, 40, -25.97359310445944
1, 50, 215, 50, 3.2361882255425387
7, 95, 322, 95, 3.543531492797708
