--contingency generator
conID,genID,busID,unitID,q(MW) 
2, 76, 307, 76, -7.901753529897155
1, 7, 102, 7, -6.436783088916428
10, 91, 322, 91, 5.572208479654432
5, 59, 222, 59, -0.646847101352733
10, 24, 121, 24, 6.547306251430673
5, 77, 307, 77, 2.151684361694421
2, 91, 322, 91, 5.422199676605324
5, 82, 315, 82, 3.115714512705404
6, 83, 315, 83, 3.5829179780282296
1, 49, 215, 49, 3.926752906723095
6, 11, 107, 11, -0.8125990825360417
7, 16, 115, 16, 2.428394403425458
3, 27, 122, 27, 2.8523953831416726
9, 6, 102, 6, 3.0249555857110755
1, 11, 107, 11, -0.7739475815422894
8, 73, 302, 73, -6.900113626609593
10, 97, 323, 97, 40.79442212489957
7, 52, 215, 52, 7.141631139330856
2, 54, 215, 54, 88.33349634059317
5, 25, 122, 25, 1.3969382757423727
2, 22, 116, 22, -19.825960197841145
1, 29, 122, 29, 4.600819153175119
2, 58, 222, 58, 4.223579442414875
2, 56, 218, 56, 79.15217916488174
3, 58, 222, 58, 4.214768670462876
4, 53, 215, 53, 1.6866067115183314
6, 90, 321, 90, 42.80107670125271
3, 72, 302, 72, 2.2622502463972194
6, 85, 315, 85, 1.777673821380032
2, 8, 102, 8, 29.060403065970434
6, 28, 122, 28, -4.2484355875646465
3, 25, 122, 25, 0.04639593082108839
4, 91, 322, 91, 5.394626576024346
9, 71, 302, 71, -0.643845138177209
6, 25, 122, 25, 0.0714477548626347
8, 37, 201, 37, -17.4347058478557
9, 33, 123, 33, 46.96879441205325
4, 23, 118, 23, 48.881384713422015
6, 87, 315, 87, 75.52699098692091
2, 87, 315, 87, 75.50034618047479
5, 4, 101, 4, -31.80162558164518
10, 84, 315, 84, 6.57027418327999
5, 57, 221, 57, 108.37411326171345
1, 92, 322, 92, -4.968803875035446
4, 88, 316, 88, 60.62452999190416
5, 66, 223, 66, 61.719092485269016
7, 22, 116, 22, -23.739602953375147
1, 18, 115, 18, 2.6509915173198255
6, 53, 215, 53, 2.0889613193017986
6, 88, 316, 88, 63.75254814626943
1, 54, 215, 54, 88.33394885203805
10, 65, 223, 65, -0.1679446703037625
4, 22, 116, 22, 72.7379912307302
3, 73, 302, 73, -7.418560254352775
2, 80, 313, 80, -20.998654995046362
7, 3, 101, 3, -13.752570586027748
9, 8, 102, 8, -30.447761124587466
8, 93, 322, 93, 10.996436985720521
3, 95, 322, 95, -4.035841485525043
9, 9, 107, 9, 1.493003771143154
9, 67, 301, 67, 0.5013791933263184
2, 45, 213, 45, 7.5276884047219275
10, 78, 313, 78, -11.462300828568203
2, 53, 215, 53, 1.9707228122635219
3, 14, 113, 14, 6.1007521198466765
4, 90, 321, 90, 42.18983665405762
8, 41, 202, 41, -15.189552510343654
9, 83, 315, 83, 4.3764804625237295
7, 40, 202, 40, -16.72407328937855
10, 14, 113, 14, 6.24530081932606
2, 78, 313, 78, -9.753876163748458
8, 62, 222, 62, 6.859681174845375
7, 77, 307, 77, 2.151995362724485
3, 78, 313, 78, -9.513449405121532
7, 69, 301, 69, -15.019186506765159
4, 6, 102, 6, 3.111502332860698
10, 30, 122, 30, -1.1090034380137095
7, 27, 122, 27, 2.845180511134772
2, 34, 201, 34, 2.3689370465315256
8, 80, 313, 80, -7.033289694602122
9, 34, 201, 34, 2.3684510141575936
10, 63, 222, 63, 4.684019726158513
