--contingency generator
conID,genID,busID,unitID,q(MW) 
2, 76, 307, 76, 28.353204607945326
1, 7, 102, 7, -27.845948893622797
10, 91, 322, 91, -3.6475481128119425
5, 59, 222, 59, 3.9482678779508773
10, 24, 121, 24, 28.36788400261769
5, 77, 307, 77, 5.311926604099084
2, 91, 322, 91, -3.8387120937250994
5, 82, 315, 82, 4.530241993257091
6, 83, 315, 83, 4.463860852130379
1, 49, 215, 49, 3.5439618081071136
6, 11, 107, 11, 12.171204237743732
7, 16, 115, 16, 2.0426062772786193
3, 27, 122, 27, 6.942694088162906
9, 6, 102, 6, -0.6661763912378352
1, 11, 107, 11, 12.42107634447532
8, 73, 302, 73, -12.864942878857386
10, 97, 323, 97, 10.65383778729313
7, 52, 215, 52, 5.652888412933503
2, 54, 215, 54, 83.72169657166846
5, 25, 122, 25, -2.2174456788699697
2, 22, 116, 22, -10.264295889215147
1, 29, 122, 29, -3.788587071823372
2, 58, 222, 58, 8.376792551164034
2, 56, 218, 56, 81.0178252248114
3, 58, 222, 58, 8.367945886195221
4, 53, 215, 53, 3.8195976796460207
6, 90, 321, 90, 37.10625945400332
3, 72, 302, 72, -3.155746057509921
6, 85, 315, 85, 2.5784512398438504
2, 8, 102, 8, 17.905064781219206
6, 28, 122, 28, 5.50620266577314
3, 25, 122, 25, -3.7972668121720847
4, 91, 322, 91, -3.8672503656989043
9, 71, 302, 71, -2.8969861813023794
6, 25, 122, 25, -3.781893993469561
8, 37, 201, 37, -16.36093560337478
9, 33, 123, 33, 8.72322540146142
4, 23, 118, 23, -21.419113542251594
6, 87, 315, 87, 71.9564136030414
2, 87, 315, 87, 71.97794466543556
5, 4, 101, 4, -29.664380727884613
10, 84, 315, 84, 4.48233718515105
5, 57, 221, 57, 50.893943764009286
1, 92, 322, 92, 2.343295378805424
4, 88, 316, 88, 50.23861516614267
5, 66, 223, 66, 7.744810972465159
7, 22, 116, 22, -13.184724362447994
1, 18, 115, 18, 1.1173119629066508
6, 53, 215, 53, 3.817404700514281
6, 88, 316, 88, 52.398803001858056
1, 54, 215, 54, 83.48545018642727
10, 65, 223, 65, -7.111217240887949
4, 22, 116, 22, 57.26631889649037
3, 73, 302, 73, -13.98747715797375
2, 80, 313, 80, 5.0851179227723176
7, 3, 101, 3, -20.66502246685206
9, 8, 102, 8, -27.73625284348561
8, 93, 322, 93, 6.860396252959894
3, 95, 322, 95, -1.2672576805311515
9, 9, 107, 9, -10.195408087885259
9, 67, 301, 67, 1.8943545959118837
2, 45, 213, 45, 21.21801068168325
10, 78, 313, 78, 29.7245935244978
2, 53, 215, 53, 3.8230547360618985
3, 14, 113, 14, 13.140580310418393
4, 90, 321, 90, 36.53800607473008
8, 41, 202, 41, -36.16031628262218
9, 83, 315, 83, 4.750337314873552
7, 40, 202, 40, -36.41992682509967
10, 14, 113, 14, 10.079896626623604
2, 78, 313, 78, 31.7507838903049
8, 62, 222, 62, 3.348461512132499
7, 77, 307, 77, 5.32254806542608
3, 78, 313, 78, 31.88635609284961
7, 69, 301, 69, -23.457806570723534
4, 6, 102, 6, -0.6183042191192082
10, 30, 122, 30, 3.104674970726332
7, 27, 122, 27, 6.922478808527452
2, 34, 201, 34, 0.8628451068932319
8, 80, 313, 80, 23.362006052658863
9, 34, 201, 34, 0.8653579686443351
10, 63, 222, 63, 1.6500583963517954
8, 7, 102, 7, -31.06447949523285
10, 40, 202, 40, -36.54013084916367
7, 30, 122, 30, 2.868900935398624
3, 71, 302, 71, -2.9001927781431043
9, 85, 315, 85, 3.1262577185916696
4, 15, 114, 15, -9.218945664993688
4, 17, 115, 17, 7.089217355685598
5, 5, 102, 5, 2.277623702568547
8, 6, 102, 6, -0.6655333081901893
3, 42, 207, 42, -13.979468750612426
4, 4, 101, 4, -29.530812399798386
9, 37, 201, 37, -16.37343227187561
1, 14, 113, 14, 11.953990923890839
5, 28, 122, 28, 6.1797337269822545
2, 57, 221, 57, 50.856500696515205
7, 61, 222, 61, 6.503386812579689
10, 90, 321, 90, 41.41930113352915
8, 17, 115, 17, 3.724251946564186
8, 28, 122, 28, 5.508100210265801
4, 84, 315, 84, 2.5001515240118537
4, 54, 215, 54, 83.46152989014311
3, 59, 222, 59, 3.9365028175612795
3, 46, 213, 46, 2.205158980765445
6, 69, 301, 69, -23.388988099657055
10, 9, 107, 9, -9.877500543586487
1, 80, 313, 80, 5.106040172441747
9, 78, 313, 78, 31.708192082005986
3, 60, 222, 60, 0.17040133048930048
4, 73, 302, 73, -13.99450994987976
4, 79, 313, 79, -17.217247939050974
1, 23, 118, 23, 45.15387860544959
7, 5, 102, 5, 2.2759266272779555
10, 68, 301, 68, 1.2036080223809398
1, 44, 207, 44, 20.834340519033926
10, 34, 201, 34, 1.2340143575586024
9, 22, 116, 22, -9.504850890715923
10, 54, 215, 54, 84.49471313269333
7, 81, 314, 81, 17.370076593699032
4, 27, 122, 27, 5.478140290535985
7, 54, 215, 54, 94.24390928796872
10, 20, 115, 20, 1.8223672681855285
6, 23, 118, 23, 45.16708125196135
6, 68, 301, 68, 0.9758625874133371
3, 56, 218, 56, 80.6950497134814
2, 40, 202, 40, -36.6156141115451
1, 50, 215, 50, 1.5910724607736082
7, 95, 322, 95, -1.293765306098635
1, 25, 122, 25, -3.7788152202325214
4, 34, 201, 34, 0.8300302504092663
4, 21, 115, 21, 91.92338516914735
9, 7, 102, 7, -31.065122282975107
3, 80, 313, 80, 5.220222251725173
6, 80, 313, 80, 5.099027365019237
7, 78, 313, 78, 32.436507557750204
7, 58, 222, 58, 8.367024801222339
9, 84, 315, 84, 2.9180540534100268
3, 50, 215, 50, 1.606926005145442
7, 80, 313, 80, 5.766291444688578
5, 65, 223, 65, -6.944954723771568
2, 71, 302, 71, -2.8999312445189096
2, 97, 323, 97, 7.291489683574426
3, 10, 107, 10, -6.585222347134232
5, 58, 222, 58, 8.377753088217347
3, 98, 323, 98, -2.4715996171821004
1, 27, 122, 27, 6.954399417222498
5, 90, 321, 90, 37.212704179539124
1, 12, 113, 12, 25.063498318605962
4, 20, 115, 20, 4.959638296085806
1, 62, 222, 62, 3.3479353121740765
9, 58, 222, 58, 8.377647263567312
5, 45, 213, 45, 21.114516077700053
7, 1, 101, 1, -3.141175017048336
1, 30, 122, 30, 2.9197124197569253
8, 76, 307, 76, 29.422056214220802
1, 35, 201, 35, 4.515930360540218
7, 99, 323, 99, 22.366026102665426
1, 48, 214, 48, 2.416620883717852
8, 90, 321, 90, 37.930864413443665
8, 96, 322, 96, 7.355867136211036
1, 37, 201, 37, -16.367235933092026
3, 32, 123, 32, -73.84616507436988
10, 71, 302, 71, -2.8923243150231905
3, 79, 313, 79, -17.391916755743942
5, 67, 301, 67, 1.8665448018102817
6, 74, 302, 74, -35.79990980802239
4, 59, 222, 59, 3.954238047397571
10, 4, 101, 4, -29.35529153130697
8, 40, 202, 40, -36.62091936459951
4, 99, 323, 99, 20.35385722792395
3, 99, 323, 99, 19.392820553688015
9, 79, 313, 79, -17.569550541464753
7, 86, 315, 86, 1.439308949489313
2, 41, 202, 41, -36.154995416986225
