--contingency generator
conID,genID,busID,unitID,q(MW) 
2, 76, 307, 76, 2.432859507810723
1, 7, 102, 7, -28.349110701432977
10, 91, 322, 91, 5.627104335434242
5, 59, 222, 59, 6.582270891431137
10, 24, 121, 24, 82.43647921546412
5, 77, 307, 77, 2.4892884475237143
2, 91, 322, 91, 5.42640578789411
5, 82, 315, 82, 3.8442032278907865
6, 83, 315, 83, 5.469182951929214
1, 49, 215, 49, 2.3474151016878526
6, 11, 107, 11, 13.539947763100725
7, 16, 115, 16, 2.728880097396282
3, 27, 122, 27, 6.12579021968351
9, 6, 102, 6, 3.6067686250523217
1, 11, 107, 11, 13.695570729176241
8, 73, 302, 73, -34.32754550700758
10, 97, 323, 97, -21.710813721724097
7, 52, 215, 52, 5.801740303152529
2, 54, 215, 54, 97.28247873600417
5, 25, 122, 25, 3.5543057179926154
2, 22, 116, 22, -22.40437976464133
1, 29, 122, 29, 7.214634647853889
2, 58, 222, 58, 1.1102587790979779
2, 56, 218, 56, 70.78464698394004
3, 58, 222, 58, 1.1021974591049677
4, 53, 215, 53, 3.4705118342573242
6, 90, 321, 90, 29.381739843704455
3, 72, 302, 72, 2.047949508395292
6, 85, 315, 85, 2.311193837765534
2, 8, 102, 8, 16.06307137743141
6, 28, 122, 28, 7.098573701333118
3, 25, 122, 25, 2.853470094832934
4, 91, 322, 91, 5.400255062312315
9, 71, 302, 71, 1.1223414901901596
6, 25, 122, 25, 2.8967124317291333
8, 37, 201, 37, -24.732234524591657
9, 33, 123, 33, -36.178234732851095
4, 23, 118, 23, -14.562634050663066
6, 87, 315, 87, 81.29813662305708
2, 87, 315, 87, 81.29895883017355
5, 4, 101, 4, -32.288988059958115
10, 84, 315, 84, 3.085200807320664
5, 57, 221, 57, 56.379570104929016
1, 92, 322, 92, -2.075245080279288
4, 88, 316, 88, 36.5004795214651
5, 66, 223, 66, 42.25525887378075
7, 22, 116, 22, -25.454559312959184
1, 18, 115, 18, 2.8338073350594137
6, 53, 215, 53, 3.4789259529182504
6, 88, 316, 88, 39.144759217514455
1, 54, 215, 54, 96.44339732462569
10, 65, 223, 65, -19.84537751562641
4, 22, 116, 22, 96.9658277239956
3, 73, 302, 73, -35.06954114555648
2, 80, 313, 80, 28.763094342385447
7, 3, 101, 3, -8.435845528734177
9, 8, 102, 8, -25.244335292942676
8, 93, 322, 93, -0.7252983420551694
3, 95, 322, 95, 1.0262109332861502
9, 9, 107, 9, 1.7580262102830628
9, 67, 301, 67, 1.0108400305489262
2, 45, 213, 45, 3.853768640482036
10, 78, 313, 78, -8.989446882824298
2, 53, 215, 53, 3.487905280812772
3, 14, 113, 14, 1.4898836163469995
4, 90, 321, 90, 28.640427319327713
8, 41, 202, 41, -20.467491226425338
9, 83, 315, 83, 5.4882890946204235
7, 40, 202, 40, -5.071542283840468
10, 14, 113, 14, 0.8471885137950547
2, 78, 313, 78, -6.467247127675022
8, 62, 222, 62, 5.419046120054367
7, 77, 307, 77, 2.4975695719008573
3, 78, 313, 78, -6.195511946123577
7, 69, 301, 69, -27.514356992501487
4, 6, 102, 6, 3.6641736325292147
10, 30, 122, 30, 2.9435978605191826
7, 27, 122, 27, 6.134103045075947
2, 34, 201, 34, 0.5228354782104315
8, 80, 313, 80, 41.08981745554458
9, 34, 201, 34, 0.521369532921675
10, 63, 222, 63, 3.5691569375055447
8, 7, 102, 7, -31.10141422840984
10, 40, 202, 40, -5.060945542350624
7, 30, 122, 30, 2.7072652609531254
3, 71, 302, 71, 1.1093199023850038
9, 85, 315, 85, 2.3347126140805514
4, 15, 114, 15, -42.23970654486244
4, 17, 115, 17, 7.660362962237566
5, 5, 102, 5, -0.3470202607098445
8, 6, 102, 6, 3.6276708040115824
3, 42, 207, 42, 1.977573647295293
4, 4, 101, 4, -32.05180809916246
9, 37, 201, 37, -24.74620736960246
1, 14, 113, 14, -0.0524861965607239
5, 28, 122, 28, 7.609879619943337
2, 57, 221, 57, 56.37519302026592
7, 61, 222, 61, 7.532603170350132
10, 90, 321, 90, 35.59860959172729
8, 17, 115, 17, 4.275473975012481
8, 28, 122, 28, 7.104766463948607
4, 84, 315, 84, 2.7866972569314843
4, 54, 215, 54, 95.51338202344567
3, 59, 222, 59, 6.574410991139639
3, 46, 213, 46, 38.35329066295674
6, 69, 301, 69, -27.485845170670117
10, 9, 107, 9, 3.710321427272085
1, 80, 313, 80, 28.78056059458837
9, 78, 313, 78, -6.500120705401293
3, 60, 222, 60, -0.9155616688086384
4, 73, 302, 73, -35.07432925208438
4, 79, 313, 79, 6.025270751330832
1, 23, 118, 23, 108.73695269064766
7, 5, 102, 5, -0.32305011517348137
10, 68, 301, 68, 0.09914519932297963
1, 44, 207, 44, 32.1219674484534
10, 34, 201, 34, 0.9323180203410087
9, 22, 116, 22, -21.2993772867913
10, 54, 215, 54, 99.35917823118658
7, 81, 314, 81, -40.18081571269967
4, 27, 122, 27, 2.7027395546448045
7, 54, 215, 54, 99.35917823115629
10, 20, 115, 20, 1.9990883627655958
6, 23, 118, 23, 108.76032676082275
6, 68, 301, 68, -0.13288646171047522
3, 56, 218, 56, 70.75924548146165
2, 40, 202, 40, -5.07981972370832
1, 50, 215, 50, 4.77939240664804
7, 95, 322, 95, 1.015793186274182
1, 25, 122, 25, 2.8961053010800244
4, 34, 201, 34, 0.4549973339327935
4, 21, 115, 21, 91.81878828553018
9, 7, 102, 7, -31.1221653126611
3, 80, 313, 80, 29.02747054145128
6, 80, 313, 80, 28.780511578209804
7, 78, 313, 78, -6.013083541634867
7, 58, 222, 58, 1.0768167129409574
9, 84, 315, 84, 2.841946877054998
3, 50, 215, 50, 4.813773192387572
7, 80, 313, 80, 29.20617277542515
5, 65, 223, 65, -15.562016533264542
2, 71, 302, 71, 1.11551386563681
2, 97, 323, 97, -34.7236167594474
3, 10, 107, 10, 4.402739402156067
5, 58, 222, 58, 1.1099707873709672
3, 98, 323, 98, -13.257447883866547
1, 27, 122, 27, 6.172112473300045
5, 90, 321, 90, 29.490727606766264
1, 12, 113, 12, 23.7949144415955
4, 20, 115, 20, 4.452886743447749
1, 62, 222, 62, 5.414871718657608
9, 58, 222, 58, 1.1083799640470144
5, 45, 213, 45, 3.6322655069397403
7, 1, 101, 1, -3.2320856338155974
1, 30, 122, 30, 2.732762687567055
8, 76, 307, 76, 3.264769009331063
1, 35, 201, 35, -2.032930834027799
7, 99, 323, 99, 37.53773521041358
1, 48, 214, 48, 14.61794528320622
8, 90, 321, 90, 30.109612336345343
8, 96, 322, 96, 6.47141251159373
1, 37, 201, 37, -24.73775879586834
3, 32, 123, 32, -7.839195537884405
10, 71, 302, 71, 1.1531790921203213
3, 79, 313, 79, 5.91174677264472
5, 67, 301, 67, 0.989315621783578
6, 74, 302, 74, -35.32447103071841
4, 59, 222, 59, 6.567777672525389
10, 4, 101, 4, -31.351148111458198
8, 40, 202, 40, -5.0887195371890765
4, 99, 323, 99, 37.31476290254224
3, 99, 323, 99, 36.463524669631965
9, 79, 313, 79, 5.6166016054400565
