--contingency generator
conID,genID,busID,unitID,q(MW) 
2, 76, 307, 76, 17.96880545470189
1, 7, 102, 7, -27.415937899288856
10, 91, 322, 91, 5.119567396519634
5, 59, 222, 59, 3.693012954937636
10, 24, 121, 24, 15.342995131264395
5, 77, 307, 77, 28.15918636732011
2, 91, 322, 91, 4.700514441450891
5, 82, 315, 82, 5.158554963715875
6, 83, 315, 83, 1.8635296871015878
1, 49, 215, 49, 2.3337259103005104
6, 11, 107, 11, -28.035566401846943
7, 16, 115, 16, 1.676097886661999
3, 27, 122, 27, 12.650288127857632
9, 6, 102, 6, 4.398964018875968
1, 11, 107, 11, -27.954793317060844
8, 73, 302, 73, -9.108296573975665
10, 97, 323, 97, 8.81132084506583
7, 52, 215, 52, 5.725271607629751
2, 54, 215, 54, 95.22410653012561
5, 25, 122, 25, 5.847203107698394
2, 22, 116, 22, -45.09529978427115
1, 29, 122, 29, 14.355337652298738
2, 58, 222, 58, 1.2451970634656193
2, 56, 218, 56, 85.18171646203965
3, 58, 222, 58, 1.2412102665875215
4, 53, 215, 53, 1.9825480884635152
6, 90, 321, 90, 79.05036696745994
3, 72, 302, 72, 0.21957312022673853
6, 85, 315, 85, 4.363651184172835
2, 8, 102, 8, 25.140157857322052
6, 28, 122, 28, 9.492708412650977
3, 25, 122, 25, 9.214161866787308
4, 91, 322, 91, 4.651429541865831
9, 71, 302, 71, 1.3563395210368154
6, 25, 122, 25, 9.248906367052554
8, 37, 201, 37, -17.376646804435133
9, 33, 123, 33, 31.405484040678537
4, 23, 118, 23, 15.045444017740872
6, 87, 315, 87, 56.97548921630595
2, 87, 315, 87, 56.95140145627925
5, 4, 101, 4, -12.656140064126559
10, 84, 315, 84, 5.212726520797693
5, 57, 221, 57, 45.588841031357745
1, 92, 322, 92, 6.5474399673554755
4, 88, 316, 88, 27.628324162569058
5, 66, 223, 66, -0.9039481848895129
7, 22, 116, 22, -49.78819966081366
1, 18, 115, 18, 1.9980450186515673
6, 53, 215, 53, 2.332953849008819
6, 88, 316, 88, 31.964906445444598
1, 54, 215, 54, 95.22388092786673
10, 65, 223, 65, -33.17635412469254
4, 22, 116, 22, 66.83297126570562
3, 73, 302, 73, -10.404150056243404
2, 80, 313, 80, -0.4851525112521134
7, 3, 101, 3, -29.918861707065258
9, 8, 102, 8, -17.087540456662065
8, 93, 322, 93, 4.658322933135374
3, 95, 322, 95, 5.9427708584514845
9, 9, 107, 9, -8.1364257073465
9, 67, 301, 67, -4.882645349966252
2, 45, 213, 45, 24.423576937026898
10, 78, 313, 78, -24.152569273551755
2, 53, 215, 53, 2.1965475304384157
3, 14, 113, 14, -8.658165211352978
4, 90, 321, 90, 78.16476345212585
8, 41, 202, 41, -37.79516776985664
9, 83, 315, 83, 1.986439021707566
7, 40, 202, 40, -13.412787565690925
10, 14, 113, 14, -15.646132526860784
2, 78, 313, 78, -20.539768354758134
8, 62, 222, 62, 4.36396419125772
7, 77, 307, 77, 28.171281238143028
3, 78, 313, 78, -20.29705036805252
7, 69, 301, 69, -4.507439855103569
4, 6, 102, 6, 4.433828380062256
10, 30, 122, 30, 10.138296997186531
7, 27, 122, 27, 12.640197304691922
2, 34, 201, 34, 3.0699026601979496
8, 80, 313, 80, 17.59249036493776
9, 34, 201, 34, 3.0809869913177876
10, 63, 222, 63, 4.788528773713145
8, 7, 102, 7, -30.566023666798905
10, 40, 202, 40, -13.388808390052969
7, 30, 122, 30, 9.742054566905129
3, 71, 302, 71, 1.3418017491868526
9, 85, 315, 85, 4.553195199329226
