--contingency generator
conID,genID,busID,unitID,q(MW) 
1, '1 ', 8, '1 ', 18.302456755160975
1, '1 ', 1, '1 ', 28.26982244528411
1, '1 ', 3, '1 ', 34.1959057860076
1, '1 ', 2, '1 ', -25.157395054421638
1, '1 ', 6, '1 ', -8.77099583212785
--end of contingency generator
--bus
contingency id,bus id,v(pu),theta(deg) 
0, 4, 1.0385493751417674, 64.50723999683599
1, 11, 1.0526088988414368, 48.4420452266585
0, 7, 1.074593608426961, 65.06110094338527
1, 10, 1.0591504038595918, 48.78156773465822
1, 14, 1.0359832664212847, 47.621613239331055
0, 12, 1.037769668273667, 60.739392306704225
1, 4, 1.0383424519210607, 51.27428248767024
0, 13, 1.037088610092951, 60.817559121291026
1, 12, 1.0107884027944793, 46.59327678496488
0, 14, 1.0394679482591809, 61.03740777168888
1, 8, 1.0999999999574481, 56.35280935767875
0, 6, 1.0517312545376802, 61.609172643670206
1, 5, 1.035361412721353, 52.0329498505934
1, 6, 1.0517312545376802, 48.434328055276644
0, 5, 1.035458354092943, 65.25806150121794
1, 7, 1.0740938454438214, 51.79091473328715
0, 3, 1.0470657623677067, 62.90572782154936
0, 8, 1.0999999999574495, 69.62029241379918
1, 1, 1.0749657265940342, 56.23898439672342
1, 13, 1.0304673109898053, 47.24649632135832
1, 9, 1.0677866402327403, 49.12831866277984
0, 11, 1.0530369669947597, 61.66743153240024
0, 9, 1.0687315799903152, 62.422128130401696
1, 3, 1.0470652848426738, 49.67880525895337
1, 2, 1.0502671121045037, 54.39315067646863
0, 1, 1.0749657265940245, 69.46598243335129
0, 2, 1.0503158310950336, 67.6200158691335
0, 10, 1.0599508641142452, 62.054961225871075
--end of bus
--Delta
contingency id,Delta(MW) 
1, 0.0022456957085087875 
--end of Delta
--line flow
contingency id,line id,origin bus id,destination bus id,circuit id,p_origin(MW),q_origin(MVar),p_destination(MW),q_destination(MVar) 
1, 'BL', 1, 2, 'BL', 69.07056832389355, 20.187660108891123, -68.17988886801118, -23.431020813339956 
1, 'BL', 2, 5, 'BL', 26.079057449291298, -0.9159938489493697, -25.72741095855062, -1.7731667528879598 
1, 'BL', 4, 9, 'BL', 7.703430501038467, 0.8714330406725992, -7.703430501038467, -0.580312842403572 
1, 'BL', 4, 7, 'BL', -4.917013548622513, -6.270249686596344, 4.917013548622513, 6.388042358247958 
1, 'BL', 6, 13, 'BL', 20.71350493121679, 6.828022083330552, -20.429041057240795, -6.267823914579935 
1, 'BL', 7, 8, 'BL', -53.347727921403084, -13.671662510288911, 53.347727921403084, 18.302456755160847 
1, 'BL', 4, 5, 'BL', -28.534460672822206, 16.620598592544866, 28.669484272716545, -16.194692690556167 
0, 'BL', 12, 13, 'BL', -0.15448976321471264, 0.5248558579008318, 0.15510380643866029, -0.5243002949839592 
0, 'BL', 1, 5, 'BL', 39.25334779571689, 8.034753988528962, -38.47758375094611, -10.312544560709966 
0, 'BL', 10, 11, 'BL', 4.707115354615894, 1.8179485390866716, -4.688520300485351, -1.7744195683753787 
0, 'BL', 13, 14, 'BL', -1.2372321144639642, -0.09908847511192675, 1.2396804204643246, 0.10407331951751075 
0, 'BL', 1, 2, 'BL', 69.05101118088982, 20.105744318138477, -68.16142214302454, -23.352704402771906 
1, 'BL', 5, 6, 'BL', 29.098716681631384, 26.99690055652428, -29.098716681631384, -23.779389705148162 
0, 'BL', 2, 3, 'BL', 44.030693244269926, -9.263372055025343, -43.18491779069966, 8.009717357706108 
0, 'BL', 4, 5, 'BL', -28.148472850596477, 16.766399886521867, 28.281337136618504, -16.347305123646493 
1, 'BL', 9, 14, 'BL', 13.700751144103663, 6.260322360970747, -13.44779251775222, -5.722245471718054 
0, 'BL', 2, 5, 'BL', 26.091350152694247, -0.9480450811298624, -25.739437340949195, -1.7408267276540528 
