--contingency generator
conID,genID,busID,unitID,q(MW) 
2, 76, 307, 76, 1.3818403531834347
1, 7, 102, 7, 8.316827532126192
10, 91, 322, 91, 4.021796076410087
5, 59, 222, 59, 4.586347130824595
10, 24, 121, 24, 172.3141329416762
5, 77, 307, 77, 11.352648070696798
2, 91, 322, 91, 3.6837532705454117
5, 82, 315, 82, 2.293659997534834
6, 83, 315, 83, 2.4125230374197595
1, 49, 215, 49, 3.0594064005383275
6, 11, 107, 11, 4.50010224629188
7, 16, 115, 16, 5.294459482582873
3, 27, 122, 27, -1.8728229515862276
9, 6, 102, 6, 7.580852078248148
1, 11, 107, 11, 4.591930084867255
8, 73, 302, 73, -26.475184046907923
10, 97, 323, 97, 11.162057349124552
7, 52, 215, 52, 4.773403675813313
2, 54, 215, 54, -19.9151278954372
5, 25, 122, 25, 2.6628431327195092
2, 22, 116, 22, 13.352166480800449
1, 29, 122, 29, 1.479743290388081
2, 58, 222, 58, 8.550353064472176
2, 56, 218, 56, 134.59328877977453
3, 58, 222, 58, 8.540983804792509
4, 53, 215, 53, 1.7860671219286781
6, 90, 321, 90, 122.0720629491929
3, 72, 302, 72, 1.5255903662068373
6, 85, 315, 85, 1.8612119566499674
2, 8, 102, 8, 29.886688835768076
6, 28, 122, 28, -8.337677826447255
3, 25, 122, 25, -4.5502235636352975
4, 91, 322, 91, 3.6459646824847876
9, 71, 302, 71, 0.8912007162622824
6, 25, 122, 25, -4.5045767924100835
8, 37, 201, 37, -6.757260617493428
9, 33, 123, 33, -27.520964109514022
4, 23, 118, 23, -48.10083319225183
6, 87, 315, 87, 61.24883850810229
2, 87, 315, 87, 61.18946261083401
5, 4, 101, 4, 6.209931922805744
10, 84, 315, 84, 5.986185734223572
5, 57, 221, 57, 26.506614716943623
1, 92, 322, 92, 5.357880209326368
4, 88, 316, 88, 46.96382100063728
5, 66, 223, 66, 46.19681924664471
7, 22, 116, 22, 5.194917009283708
1, 18, 115, 18, 4.4317171678134
6, 53, 215, 53, 1.782804536662671
6, 88, 316, 88, 49.72922931605927
1, 54, 215, 54, -20.824721592303867
10, 65, 223, 65, -34.63062467796544
4, 22, 116, 22, 92.78899486719206
3, 73, 302, 73, -27.76999520645211
2, 80, 313, 80, 11.229864535854047
7, 3, 101, 3, 15.107588169877639
9, 8, 102, 8, -12.983098763327758
8, 93, 322, 93, 1.8168844863066007
3, 95, 322, 95, 9.027898303161566
9, 9, 107, 9, 8.62485929164607
9, 67, 301, 67, 0.05486133850653026
2, 45, 213, 45, 36.893546921725374
10, 78, 313, 78, -34.08239599047283
2, 53, 215, 53, 1.7932284912305174
3, 14, 113, 14, 3.909082089553956
4, 90, 321, 90, 120.96228408507268
8, 41, 202, 41, -17.915679100539855
9, 83, 315, 83, 2.5727651370007885
7, 40, 202, 40, -15.050841381885538
10, 14, 113, 14, 6.854779965093095
2, 78, 313, 78, -29.62486672701853
8, 62, 222, 62, 5.2266796541700655
7, 77, 307, 77, 11.372813784997089
3, 78, 313, 78, -29.2806721590621
7, 69, 301, 69, -24.200451691056603
4, 6, 102, 6, 7.672447331881264
10, 30, 122, 30, 0.4132581113355641
7, 27, 122, 27, -1.906075149686829
2, 34, 201, 34, 6.463267138775891
8, 80, 313, 80, 32.13211696659093
9, 34, 201, 34, 6.464298286302618
10, 63, 222, 63, 4.857255020672094
8, 7, 102, 7, 3.18923094878751
10, 40, 202, 40, -15.101881648329988
7, 30, 122, 30, 0.014075996291051612
3, 71, 302, 71, 0.8853757381248769
9, 85, 315, 85, 2.0003560879009425
4, 15, 114, 15, -3.7138097596516717
4, 17, 115, 17, 4.742519550930924
5, 5, 102, 5, 5.045161835793836
8, 6, 102, 6, 7.618095313062103
3, 42, 207, 42, -22.70126049488066
4, 4, 101, 4, 7.493493916627114
9, 37, 201, 37, -6.767587024535407
1, 14, 113, 14, 5.147197057611356
5, 28, 122, 28, 2.056300957542837
2, 57, 221, 57, 26.512625564676366
7, 61, 222, 61, 2.51632765518439
10, 90, 321, 90, 131.74920912364746
8, 17, 115, 17, 1.3246232309503356
8, 28, 122, 28, -8.267858702607798
4, 84, 315, 84, 3.784330569015327
4, 54, 215, 54, -22.26664162306803
3, 59, 222, 59, 4.5742802880835205
3, 46, 213, 46, -12.952950420599915
6, 69, 301, 69, -24.11924898640056
10, 9, 107, 9, 11.34858762661612
1, 80, 313, 80, 11.288051172105641
9, 78, 313, 78, -29.641901492142228
3, 60, 222, 60, 2.1844711753909243
4, 73, 302, 73, -27.780825980652217
4, 79, 313, 79, 38.27881851458536
