--contingency generator
conID,genID,busID,unitID,q(MW) 
1, '1 ', 8, '1 ', 3.904744336627248
1, '1 ', 1, '1 ', 2.8276874564186345
1, '1 ', 3, '1 ', 21.160401970138704
1, '1 ', 2, '1 ', 13.25863321794786
1, '1 ', 6, '1 ', 7.164947620100689
--end of contingency generator
--bus
contingency id,bus id,v(pu),theta(deg) 
0, 4, 1.0511595357834347, 104.08814329436149
1, 11, 1.0706673565847418, 72.36966687758031
0, 7, 1.0820929480230277, 104.50677956797686
1, 10, 1.0520691152996797, 70.28458679413781
1, 14, 1.0362553879011147, 69.81437413042755
0, 12, 1.0827029527179457, 101.43402193257708
1, 4, 1.050909044366704, 76.0729697580831
0, 13, 1.073376425658655, 101.04901225544056
1, 12, 1.0479708424105683, 72.03813148500723
0, 14, 1.0412951536620396, 98.16525185726084
1, 8, 1.0882759258899923, 76.84173440555274
0, 6, 1.099999999995962, 102.6428481200874
1, 5, 1.053368454049816, 76.87986327505615
1, 6, 1.0999999999901475, 74.6688358163549
0, 5, 1.053496853646168, 104.88927835461993
1, 7, 1.0819757269980996, 76.49266702195625
0, 3, 1.0569633521164412, 104.56829962216895
0, 8, 1.0882759323640216, 104.85504750898872
1, 1, 1.0843201603486574, 81.14678601688911
1, 13, 1.064979015801066, 72.51496240375218
1, 9, 1.0518442571430389, 69.70421709289506
0, 11, 1.0718594270591115, 100.42434735791656
0, 9, 1.0543193419854888, 97.88327501166107
1, 3, 1.0569633415236412, 76.5602412067952
1, 2, 1.0692957195287025, 78.72893882477064
0, 1, 1.08432016088207, 109.15705291998725
0, 2, 1.0692957195300712, 106.73959748787382
0, 10, 1.0542091784877508, 98.4253360293219
--end of bus
--Delta
contingency id,Delta(MW) 
1, 0.0029621764103705383 
--end of Delta
--line flow
contingency id,line id,origin bus id,destination bus id,circuit id,p_origin(MW),q_origin(MVar),p_destination(MW),q_destination(MVar) 
1, 'BL', 1, 2, 'BL', 83.31803334229994, -1.1156557510521452, -82.1731427412293, -1.5113632481397872 
1, 'BL', 2, 5, 'BL', 21.87387563250752, 0.9896620891117891, -21.631174838945526, -4.1462996120960725 
1, 'BL', 4, 9, 'BL', 22.751732850644995, 7.639283486161929, -22.751732850644995, -4.915609356190117 
1, 'BL', 4, 7, 'BL', -4.072469536220937, -3.8011939863664566, 4.072469536220937, 3.8573998919571295 
1, 'BL', 6, 13, 'BL', 39.06372030535681, 10.370832469628454, -38.17067977364417, -8.612156882837894 
1, 'BL', 7, 8, 'BL', -4.072469536220934, -3.857399891956902, 4.072469536220934, 3.9047443366288235 
1, 'BL', 4, 5, 'BL', -35.33234022358931, 5.324209260184489, 35.486669090664236, -4.837408616549965 
0, 'BL', 12, 13, 'BL', 4.278526783490747, 0.3361891319487995, -4.24381490891659, -0.3047831501912128 
0, 'BL', 1, 5, 'BL', 39.755166851338274, 3.8822797892748326, -39.00779119661479, -6.419645889505887 
0, 'BL', 10, 11, 'BL', -20.72493757091536, -0.4761698920742674, 21.042216080874482, 1.21888388851346 
0, 'BL', 13, 14, 'BL', 17.093569558923534, 1.9058204898793178, -16.65469030153153, -1.0122455811005295 
0, 'BL', 1, 2, 'BL', 83.3057769868172, -1.1122056188692113, -82.16122074126531, -1.5158342201257256 
1, 'BL', 5, 6, 'BL', 19.03205931792515, 13.921547514966676, -19.03205931792515, -12.824555473433747 
0, 'BL', 2, 3, 'BL', 22.064969080517287, -0.6703783994344121, -21.863501407153166, -3.431470498968679 
0, 'BL', 4, 5, 'BL', -35.01798658471728, 5.524241333041118, 35.16983214277593, -5.0452738087078615 
1, 'BL', 9, 14, 'BL', 1.7004709311974864, 5.265777234691427, -1.6652920369305946, -5.190947013372181 
0, 'BL', 2, 5, 'BL', 21.86565954155094, 0.9138871964407826, -21.623358897237807, -4.072214457676864 
1, 'BL', 9, 10, 'BL', -11.688801626568363, 4.187530167831028, 11.733125971814673, -4.069787094164894 
1, 'BL', 3, 4, 'BL', 6.067064422251377, 0.6729533502162894, -6.043830063434001, -2.0354642133979723 
0, 'BL', 6, 13, 'BL', 29.25880816558862, 7.974232646859264, -28.756031951698105, -6.984109330403953 
0, 'BL', 2, 4, 'BL', 30.073095674616155, -0.17381062804270186, -29.611870229301502, -2.248878686993521 
1, 'BL', 1, 5, 'BL', 39.75772137760475, 3.9433432074699226, -39.00987046501302, -6.478081922971398 
1, 'BL', 10, 11, 'BL', -21.58453920599834, -0.5782907241672888, 21.930149948232923, 1.3873273513580102 
0, 'BL', 4, 9, 'BL', 22.226054390296255, 7.147346248594147, -22.226054390296255, -4.5710990336810085 
1, 'BL', 6, 11, 'BL', 25.836916319481674, 4.361039480467298, -25.297991235376486, -3.232462946159842 
1, 'BL', 12, 13, 'BL', -6.518492076578468, -1.6933999549597445, 6.609733869418051, 1.7759520532431452 
1, 'BL', 2, 4, 'BL', 30.15781184948503, -0.047657118548158905, -29.693758127309934, -2.3655553752065543 
0, 'BL', 9, 10, 'BL', -10.834701025593233, 4.275038067391733, 10.873524336706907, -4.171907926269114 
0, 'BL', 3, 4, 'BL', 5.945465300437149, 0.5651239291502179, -5.923279669344254, -1.930648472421808 
0, 'BL', 9, 14, 'BL', 0.3206918697907497, 4.932804750980324, -0.29275003439218494, -4.8733687234839635 
0, 'BL', 6, 11, 'BL', 24.910418411684958, 4.1118380933817775, -24.410057368026457, -3.064019483319953 
1, 'BL', 13, 14, 'BL', 15.654668602574759, 1.4531328388923157, -15.282148298950403, -0.6946672911981864 
1, 'BL', 2, 3, 'BL', 22.040240166482704, -0.6654840798888699, -21.839213340713542, -3.438222070987422 
0, 'BL', 4, 7, 'BL', -4.063583006973231, -3.7307812508259985, 4.063583006973231, 3.7858694342633044 
0, 'BL', 6, 12, 'BL', 10.923567449583317, 2.2929720067677977, -10.797018860085615, -2.029589086912665 
0, 'BL', 7, 8, 'BL', -4.0635830069732375, -3.785869434263418, 4.0635830069732375, 3.832272377609229 
0, 'BL', 5, 6, 'BL', 19.339001055692158, 13.996891519237693, -19.339001055692158, -12.872787311838522 
--end of line flow
