--contingency generator
conID,genID,busID,unitID,q(MW) 
1, '1 ', 8, '1 ', 0.18739448241030093
1, '1 ', 1, '1 ', 3.2249663258483996
1, '1 ', 3, '1 ', 23.507232900444226
1, '1 ', 2, '1 ', 17.80377921171836
1, '1 ', 6, '1 ', 1.4250494161411693
--end of contingency generator
--bus
contingency id,bus id,v(pu),theta(deg) 
0, 4, 1.0555326516331698, 75.31153514962452
1, 11, 1.0739781921168174, 63.61161190774325
0, 7, 1.07061630221875, 74.88280389881128
1, 10, 1.0609142480002733, 61.11791861760685
1, 14, 1.0474968512951084, 60.66111362607179
0, 12, 1.085010941872627, 79.33792635500056
1, 4, 1.0553228982339748, 61.11469990984867
0, 13, 1.0776950318098988, 78.9158930137606
1, 12, 1.0541944955845584, 63.813472269528575
0, 14, 1.0509527400106893, 75.11775838203053
1, 8, 1.0704579177074962, 60.772059371303385
0, 6, 1.1000000008887352, 80.5187797325842
1, 5, 1.0607252491024044, 62.481279003600925
1, 6, 1.1000000005789297, 66.40901168940891
0, 5, 1.0608182809070095, 76.66586713523766
1, 7, 1.0701527195305842, 60.63259433665567
0, 3, 1.0467438247007337, 72.38881930338722
0, 8, 1.0704579180166391, 75.0215831573889
1, 1, 1.0873504428974168, 65.28508194229254
1, 13, 1.0706826590000595, 64.2674457519633
1, 9, 1.0653164664173047, 60.288186021127785
0, 11, 1.0744809741453012, 77.79010707497474
0, 9, 1.0661932958662181, 74.56748011629905
1, 3, 1.0467438244069713, 58.19922811448256
1, 2, 1.0727207171221274, 62.97213234772557
0, 1, 1.0873504431941146, 79.47334321665261
0, 2, 1.072720717438727, 77.16151310453449
0, 10, 1.0617223321373779, 75.36650677237593
--end of bus
--Delta
contingency id,Delta(MW) 
1, 0.0023671884296436923 
--end of Delta
--line flow
contingency id,line id,origin bus id,destination bus id,circuit id,p_origin(MW),q_origin(MVar),p_destination(MW),q_destination(MVar) 
1, 'BL', 1, 2, 'BL', 80.27706349483879, -0.923906057010754, -79.2199467535886, -2.0078408358365323 
1, 'BL', 2, 5, 'BL', 7.259109038686432, 3.056097516498312, -7.220424691042211, -6.8752375681365265 
1, 'BL', 4, 9, 'BL', 3.009104829532708, 4.675847992700739, -3.009104829532708, -4.530868247321564 
1, 'BL', 4, 7, 'BL', 4.646341115671413, 4.616888188674011, -4.646341115671413, -4.539833018963009 
1, 'BL', 6, 13, 'BL', 37.10750461145511, 6.544150544878107, -36.331312099541776, -5.015585185438226 
1, 'BL', 7, 8, 'BL', -1.582978398761388, -0.1834884936574781, 1.582978398761388, 0.18739454009983092 
1, 'BL', 4, 5, 'BL', -61.29022240454549, 6.647855571420678, 61.74581059619379, -5.210790496490517 
0, 'BL', 12, 13, 'BL', 3.923250713829759, -0.3490504557132681, -3.8941379729937466, 0.3753905545649445 
0, 'BL', 1, 5, 'BL', 27.028371143491242, 4.099531495784561, -26.672089655636483, -8.305633454385315 
0, 'BL', 10, 11, 'BL', -23.59628687949862, 3.5586338702511284, 24.010774183868392, -2.5883648080903185 
0, 'BL', 13, 14, 'BL', 20.927783076839887, -1.2827413326653527, -20.280787170542922, 2.6000496770721213 
0, 'BL', 1, 2, 'BL', 80.24184706440309, -0.9139256871308135, -79.18564970479133, -2.020628217032936 
1, 'BL', 5, 6, 'BL', -34.02700765428622, 18.38042360225097, 34.02700765428622, -15.470384007975952 
0, 'BL', 2, 3, 'BL', 48.27956475421604, 2.062804723425188, -47.31915947704448, -2.936215390247753 
0, 'BL', 4, 5, 'BL', -60.710717532379135, 6.740743340099925, 61.15780223182787, -5.330500891126576 
1, 'BL', 9, 14, 'BL', 0.5065599611207006, 6.79165569284487, -0.45461026000558036, -6.681151718432886 
0, 'BL', 2, 5, 'BL', 7.292153989969165, 2.9883537851396795, -7.253567807044618, -6.808135006793236 
1, 'BL', 9, 10, 'BL', -15.088448085444668, 11.370296317998964, 15.188495892859805, -11.104529586575609 
1, 'BL', 3, 4, 'BL', -29.978891526751937, 6.62997457351014, 30.56141696956618, -6.557194202733626 
0, 'BL', 7, 9, 'BL', 5.710439538520406, 4.320179255494395, -5.710439538520406, -4.270969209627765 
0, 'BL', 6, 13, 'BL', 27.983735726247232, 4.980493432897447, -27.542064324489047, -4.110704566578079 
0, 'BL', 2, 4, 'BL', 21.908298107615735, 1.6152510830827396, -21.659477851958087, -4.710563525443604 
1, 'BL', 1, 5, 'BL', 27.0049902906068, 4.1488723394516, -26.64896898052288, -8.355562797618347 
1, 'BL', 10, 11, 'BL', -24.231316566854048, 3.6971220069753485, 24.669308705477334, -2.6718307203772724 
0, 'BL', 4, 9, 'BL', 2.7116816019817866, 4.543341107461885, -2.7116816019817866, -4.412120326803915 
1, 'BL', 6, 11, 'BL', 29.476254632472262, 1.0232406137571388, -28.79342174164998, 0.4066968676553415 
1, 'BL', 12, 13, 'BL', -6.331485409917491, -1.680400266754674, 6.416788892454747, 1.7575796080979558 
1, 'BL', 2, 4, 'BL', 22.01861306697029, 1.7091426345912168, -21.767002635283717, -4.795236306510105 
0, 'BL', 9, 10, 'BL', -14.459762877946048, 11.214954710595066, 14.553466199214313, -10.966041455418235 
0, 'BL', 3, 4, 'BL', -30.097401775386032, 6.552358974833055, 30.683589190805606, -6.47051549700825 
0, 'BL', 9, 14, 'BL', -0.938428579156664, 6.470113541224123, 0.9862225376174081, -6.3684493882178685 
0, 'BL', 6, 11, 'BL', 28.786189178114086, 1.0406768006866969, -28.13488722438771, 0.3232309545900307 
1, 'BL', 13, 14, 'BL', 19.40610399449129, -1.7600497638098318, -18.83995436176778, 2.9127520113991068 
1, 'BL', 2, 3, 'BL', 48.28156886311885, 2.0625023401556746, -47.32108569371188, -2.9355848422828785 
0, 'BL', 4, 7, 'BL', 4.134562440134352, 4.485155829138307, -4.134562440134352, -4.418351600487767 
0, 'BL', 6, 12, 'BL', 10.366378009158467, 1.563707685026884, -10.254736139364638, -1.3313498076210522 
0, 'BL', 7, 8, 'BL', -1.5758769722738482, 0.09817232431919365, 1.5758769722738482, -0.09434106315279678 
