--contingency generator
conID,genID,busID,unitID,q(MW) 
2, 76, 307, 76, 24.59801841197419
1, 7, 102, 7, -15.018921721013855
10, 91, 322, 91, 4.559455669478695
5, 59, 222, 59, 8.426442929547804
10, 24, 121, 24, 64.14820130766574
5, 77, 307, 77, 2.5773208139604162
2, 91, 322, 91, 4.308656894393037
5, 82, 315, 82, 3.26130776242722
6, 83, 315, 83, 1.9498750661428275
1, 49, 215, 49, 4.730308383351983
6, 11, 107, 11, -15.593344514996755
7, 16, 115, 16, 2.8226100422672027
3, 27, 122, 27, -0.3898107436708653
9, 6, 102, 6, 1.7606842192534047
1, 11, 107, 11, -15.551460031554473
8, 73, 302, 73, -22.30421780676903
10, 97, 323, 97, 37.32125395146187
7, 52, 215, 52, 6.369473984705035
2, 54, 215, 54, 100.03219372387375
5, 25, 122, 25, 8.074589410321396
2, 22, 116, 22, -41.024297488602315
1, 29, 122, 29, -2.7511175645785317
2, 58, 222, 58, 3.9027386109444553
2, 56, 218, 56, 73.31216248413936
3, 58, 222, 58, 3.8955152618130144
4, 53, 215, 53, 2.1865492069058576
6, 90, 321, 90, 66.03398573245876
3, 72, 302, 72, 3.858269636592497
6, 85, 315, 85, 3.0950389887575307
2, 8, 102, 8, 18.746787772231187
6, 28, 122, 28, 4.097567428017575
3, 25, 122, 25, 6.838017433524902
4, 91, 322, 91, 4.267743672586251
9, 71, 302, 71, -0.5109421055743997
6, 25, 122, 25, 6.85741835455571
8, 37, 201, 37, -4.154797919723467
9, 33, 123, 33, 16.209346025361114
4, 23, 118, 23, 1.4081898055596773
6, 87, 315, 87, 71.5974543356565
2, 87, 315, 87, 71.60438744462182
5, 4, 101, 4, -40.2674654018964
10, 84, 315, 84, 6.602623756351041
5, 57, 221, 57, 55.15990125267257
1, 92, 322, 92, -4.148866762514382
4, 88, 316, 88, 43.48921345415531
5, 66, 223, 66, 61.63832743672108
7, 22, 116, 22, -45.26856125054873
1, 18, 115, 18, 0.6270648587656057
6, 53, 215, 53, 2.3582012287048832
6, 88, 316, 88, 46.33132892747069
1, 54, 215, 54, 100.03109646993778
10, 65, 223, 65, -13.070932569363064
4, 22, 116, 22, 70.15433591617877
3, 73, 302, 73, -23.454889787489737
2, 80, 313, 80, -10.259118648295534
7, 3, 101, 3, -19.726405342706816
9, 8, 102, 8, -37.161204432826004
8, 93, 322, 93, 3.7434543717955866
3, 95, 322, 95, 6.44518319442997
9, 9, 107, 9, 5.866043761661896
9, 67, 301, 67, -1.1928426389013758
2, 45, 213, 45, -7.897815955219788
10, 78, 313, 78, 1.591217125454902
2, 53, 215, 53, 2.310729270165398
3, 14, 113, 14, 19.706413258071635
4, 90, 321, 90, 65.13720169160251
8, 41, 202, 41, -11.025779209228066
9, 83, 315, 83, 2.4117333595819006
7, 40, 202, 40, -8.549753759926949
10, 14, 113, 14, 5.218856830906783
2, 78, 313, 78, 4.028643258154443
8, 62, 222, 62, 4.252167106125989
7, 77, 307, 77, 2.590288093977084
3, 78, 313, 78, 4.301566249549581
7, 69, 301, 69, -35.25383903423809
4, 6, 102, 6, 1.8080957066208236
10, 30, 122, 30, 0.5391735609955828
7, 27, 122, 27, -0.3955221455209524
2, 34, 201, 34, 1.4435098271608993
8, 80, 313, 80, 8.393984744985602
9, 34, 201, 34, 1.4449663215559552
10, 63, 222, 63, 2.6520663419972212
8, 7, 102, 7, -16.874369667421472
10, 40, 202, 40, -8.601847373552324
7, 30, 122, 30, 0.2542647623124531
3, 71, 302, 71, -0.5192810089967209
9, 85, 315, 85, 3.464462318473109
4, 15, 114, 15, 41.504069012645125
4, 17, 115, 17, 5.549978325062281
5, 5, 102, 5, -0.17922005013759934
8, 6, 102, 6, 1.7721621311772673
3, 42, 207, 42, -4.541392340701202
4, 4, 101, 4, -40.0204410963119
9, 37, 201, 37, -4.172160610638162
1, 14, 113, 14, 5.695474004658184
5, 28, 122, 28, 5.844643613535032
2, 57, 221, 57, 55.144633952447194
7, 61, 222, 61, 1.9690300324844001
10, 90, 321, 90, 71.96377108145997
8, 17, 115, 17, 2.7363956157888465
8, 28, 122, 28, 4.1042945428633715
4, 84, 315, 84, 4.324424873729779
4, 54, 215, 54, 99.48582016074677
3, 59, 222, 59, 8.413048368142508
3, 46, 213, 46, -15.390111733607363
6, 69, 301, 69, -35.201829868602516
10, 9, 107, 9, 6.756464617221105
1, 80, 313, 80, -10.239140606958216
9, 78, 313, 78, 3.991923265286117
3, 60, 222, 60, 3.0482166131552417
4, 73, 302, 73, -23.460875417877453
4, 79, 313, 79, -11.196977446072456
1, 23, 118, 23, 115.54121524867725
7, 5, 102, 5, -0.15738277243185403
10, 68, 301, 68, 1.8012693383366585
1, 44, 207, 44, 5.977288350874031
10, 34, 201, 34, 1.8370042698042017
9, 22, 116, 22, -39.815791392295665
10, 54, 215, 54, 100.0322037194373
7, 81, 314, 81, -16.966465203230335
4, 27, 122, 27, -2.725926200769678
7, 54, 215, 54, 100.0323374769056
10, 20, 115, 20, 3.6778126794618324
6, 23, 118, 23, 115.56544394619989
6, 68, 301, 68, 1.559171392003702
3, 56, 218, 56, 73.05932452166196
2, 40, 202, 40, -8.605058492624375
1, 50, 215, 50, 1.351075306364595
7, 95, 322, 95, 6.420859797590696
1, 25, 122, 25, 6.857024593495951
4, 34, 201, 34, 1.3723310358464784
4, 21, 115, 21, 77.58147660122329
9, 7, 102, 7, -16.885890774925358
3, 80, 313, 80, -9.992736807427912
6, 80, 313, 80, -10.251651428962349
7, 78, 313, 78, 4.709498001568804
7, 58, 222, 58, 3.8871158864233073
9, 84, 315, 84, 4.761073561463315
3, 50, 215, 50, 2.114661420573041
7, 80, 313, 80, -9.596425547423129
5, 65, 223, 65, -7.321143643850488
2, 71, 302, 71, -0.5156509655411962
2, 97, 323, 97, 16.58435883223869
3, 10, 107, 10, 15.490457323668947
5, 58, 222, 58, 3.903074869065454
3, 98, 323, 98, -18.8994282353904
1, 27, 122, 27, -0.35868909630126156
5, 90, 321, 90, 66.15652840886632
1, 12, 113, 12, 19.316522708194903
4, 20, 115, 20, 7.289015308313286
1, 62, 222, 62, 4.250232181131723
9, 58, 222, 58, 3.9025993300946813
5, 45, 213, 45, -8.050583233846876
7, 1, 101, 1, 1.608999810514449
1, 30, 122, 30, 0.30425076559004055
8, 76, 307, 76, 25.801656039897196
1, 35, 201, 35, -2.1676021229570557
7, 99, 323, 99, 11.131995803804639
1, 48, 214, 48, -45.23549755863474
8, 90, 321, 90, 66.96277491590497
8, 96, 322, 96, 1.8759938085978125
1, 37, 201, 37, -4.163695346498235
3, 32, 123, 32, 11.203705097194284
10, 71, 302, 71, -0.512640772910373
3, 79, 313, 79, -11.342106328611482
5, 67, 301, 67, -1.2181722122004794
6, 74, 302, 74, -14.28775829841987
4, 59, 222, 59, 8.419155795543938
10, 4, 101, 4, -39.7999782022652
8, 40, 202, 40, -8.618040038330268
4, 99, 323, 99, 9.836524814494407
3, 99, 323, 99, 8.934924330671343
9, 79, 313, 79, -11.645513640292066
7, 86, 315, 86, 1.607574800425971
2, 41, 202, 41, -11.012917738326628
7, 73, 302, 73, -23.448672645920936
10, 98, 323, 98, -0.47652993490184403
6, 81, 314, 81, -15.792890348562045
6, 71, 302, 71, -0.5148155448253969
4, 14, 113, 14, 5.5580938796721675
7, 90, 321, 90, 64.84561568200711
8, 46, 213, 46, -16.12647770398541
5, 46, 213, 46, -15.955230249835338
4, 33, 123, 33, 15.232753372728402
2, 27, 122, 27, -0.36183368761914964
9, 59, 222, 59, 8.42560353135598
10, 74, 302, 74, -14.285579869125318
6, 79, 313, 79, -11.601918938984156
10, 13, 113, 13, -3.4194384992004143
8, 22, 116, 22, -38.17605652895829
7, 42, 207, 42, -4.433857609735404
2, 33, 123, 33, 25.91428832717519
2, 21, 115, 21, 39.183224063533444
