--contingency generator
conID,genID,busID,unitID,q(MW) 
2, 76, 307, 76, 12.353157414366969
1, 7, 102, 7, -13.30592370296037
10, 91, 322, 91, 2.1186960275231788
5, 59, 222, 59, -1.091952555249472
10, 24, 121, 24, 84.94371191331952
5, 77, 307, 77, -25.309307204053393
2, 91, 322, 91, 1.9556448476013768
5, 82, 315, 82, 2.6382462640696414
6, 83, 315, 83, 5.516561277633992
1, 49, 215, 49, 3.413001074338507
6, 11, 107, 11, -34.576569917308206
7, 16, 115, 16, 4.024353131417285
3, 27, 122, 27, -7.112828066256283
9, 6, 102, 6, 2.345273864383404
1, 11, 107, 11, -34.493193453802995
8, 73, 302, 73, -7.8341423104310985
10, 97, 323, 97, -37.0422066633204
7, 52, 215, 52, 4.653708000135608
2, 54, 215, 54, 67.3729881494605
5, 25, 122, 25, 3.5809186190857742
2, 22, 116, 22, 13.57041822144275
1, 29, 122, 29, -1.7990668514613635
2, 58, 222, 58, -0.7676742859417829
2, 56, 218, 56, 76.4840996781321
3, 58, 222, 58, -0.7820741960624655
4, 53, 215, 53, 5.257691965063598
6, 90, 321, 90, 96.2270806114657
3, 72, 302, 72, -5.473465165959516
6, 85, 315, 85, 2.577101087612977
2, 8, 102, 8, 24.663461563428562
6, 28, 122, 28, -3.2964074715883784
3, 25, 122, 25, -0.42698983377007016
4, 91, 322, 91, 1.9359765356428185
9, 71, 302, 71, 0.11532023250662814
6, 25, 122, 25, -0.40656811824744143
8, 37, 201, 37, -38.042920949205545
9, 33, 123, 33, -27.969667528212458
4, 23, 118, 23, -17.512618502332373
6, 87, 315, 87, 58.332866888557184
2, 87, 315, 87, 58.31652505329975
5, 4, 101, 4, -9.362123783637356
10, 84, 315, 84, 7.780307380181686
5, 57, 221, 57, 63.99661282369312
1, 92, 322, 92, 0.420446278097779
4, 88, 316, 88, 32.58787669171123
5, 66, 223, 66, -27.649373059572437
7, 22, 116, 22, 11.24548732140057
1, 18, 115, 18, 2.5880817584434546
6, 53, 215, 53, 5.490478343503122
6, 88, 316, 88, 36.03822352300365
1, 54, 215, 54, 67.37195041358723
10, 65, 223, 65, -20.953439178191484
4, 22, 116, 22, 103.20537718870715
3, 73, 302, 73, -8.913512175121872
2, 80, 313, 80, -17.828561003702657
7, 3, 101, 3, -30.71213194913617
9, 8, 102, 8, -12.508382348406078
8, 93, 322, 93, 5.934269592612703
3, 95, 322, 95, 6.010188552443085
9, 9, 107, 9, 32.10567902669485
9, 67, 301, 67, 0.2224428412587963
2, 45, 213, 45, -6.742253867503001
10, 78, 313, 78, 8.65846723005604
2, 53, 215, 53, 5.314557972997311
3, 14, 113, 14, -25.25693672394752
4, 90, 321, 90, 95.48343843115066
8, 41, 202, 41, -19.924050494527386
9, 83, 315, 83, 5.889782561513754
7, 40, 202, 40, -15.856803618612387
10, 14, 113, 14, -26.238240912276087
2, 78, 313, 78, 10.928967225299337
8, 62, 222, 62, 6.985606954782862
7, 77, 307, 77, -25.302659227040916
3, 78, 313, 78, 11.064513514186329
7, 69, 301, 69, -26.486407625653936
4, 6, 102, 6, 2.3674843712747085
10, 30, 122, 30, 3.0001029885938815
7, 27, 122, 27, -7.127001568397869
2, 34, 201, 34, -2.9339524302630413
8, 80, 313, 80, -1.6330837091876995
9, 34, 201, 34, -2.9252114118677572
10, 63, 222, 63, 3.2168964996817673
8, 7, 102, 7, -16.408139456905058
10, 40, 202, 40, -15.875761780149807
7, 30, 122, 30, 2.772554976021221
3, 71, 302, 71, 0.1024698337478882
9, 85, 315, 85, 3.081406268536156
4, 15, 114, 15, -47.218303347913476
4, 17, 115, 17, 4.9072061642761575
5, 5, 102, 5, 5.246269253308761
8, 6, 102, 6, 2.349480873930872
3, 42, 207, 42, 22.33268718017521
4, 4, 101, 4, -9.17820494093637
9, 37, 201, 37, -38.04886148507891
1, 14, 113, 14, -23.949984565492322
5, 28, 122, 28, 0.25426483798191635
2, 57, 221, 57, 63.98190446022893
7, 61, 222, 61, 0.8198526671444968
10, 90, 321, 90, 102.77808313595284
8, 17, 115, 17, 1.4681662969785458
8, 28, 122, 28, -3.2883828221776397
4, 84, 315, 84, 4.885696211656518
4, 54, 215, 54, 67.3721911429954
3, 59, 222, 59, -1.1071850083792387
3, 46, 213, 46, 43.33910619174758
6, 69, 301, 69, -26.440329086111788
10, 9, 107, 9, 32.67233892839031
1, 80, 313, 80, -17.799833918975803
9, 78, 313, 78, 10.9062659828405
3, 60, 222, 60, 9.856854710043207
4, 73, 302, 73, -8.92612783040444
4, 79, 313, 79, -12.236221550313525
1, 23, 118, 23, 72.58352818465859
7, 5, 102, 5, 5.249881789720057
10, 68, 301, 68, 0.9753806878535692
1, 44, 207, 44, -16.456002908472172
10, 34, 201, 34, -2.7077089613842715
9, 22, 116, 22, 14.339957582375881
10, 54, 215, 54, 67.36733121001403
7, 81, 314, 81, 34.7023797637674
4, 27, 122, 27, -9.455592186321287
7, 54, 215, 54, 67.61411450929971
10, 20, 115, 20, 1.8957742687039212
6, 23, 118, 23, 72.62937900582992
6, 68, 301, 68, 0.6361489819445874
3, 56, 218, 56, 75.97266988944402
2, 40, 202, 40, -15.76188479756811
1, 50, 215, 50, 4.273979436508007
7, 95, 322, 95, 5.9938720448187865
1, 25, 122, 25, -0.4081299442545244
4, 34, 201, 34, -2.9339524010147184
4, 21, 115, 21, 56.67029233188526
9, 7, 102, 7, -16.433072224222634
3, 80, 313, 80, -17.692463058560723
6, 80, 313, 80, -17.828007550874677
7, 78, 313, 78, 11.356886566244373
7, 58, 222, 58, -0.7657149008249844
9, 84, 315, 84, 5.666632536842527
3, 50, 215, 50, 4.834960573318786
7, 80, 313, 80, -17.398785364370212
5, 65, 223, 65, -20.897161580063425
2, 71, 302, 71, 0.10392159716698518
2, 97, 323, 97, -46.20727740559384
3, 10, 107, 10, 23.701829525099104
5, 58, 222, 58, -0.767865662980436
3, 98, 323, 98, 0.12073992540073124
1, 27, 122, 27, -7.094204895008333
5, 90, 321, 90, 96.33359437930139
1, 12, 113, 12, 21.980597542301258
4, 20, 115, 20, 4.737932977137452
1, 62, 222, 62, 6.988065144481139
9, 58, 222, 58, -0.766809007171161
5, 45, 213, 45, -6.898928142001027
7, 1, 101, 1, 3.510214713067475
1, 30, 122, 30, 2.7997119076131924
8, 76, 307, 76, 13.54561147188786
1, 35, 201, 35, -1.8849117522072556
7, 99, 323, 99, 80.4965092200989
1, 48, 214, 48, 34.50672030771581
8, 90, 321, 90, 97.13866096204883
8, 96, 322, 96, 3.210842341759989
1, 37, 201, 37, -38.038823870076044
3, 32, 123, 32, 34.5416049463306
10, 71, 302, 71, 0.18372772419886768
3, 79, 313, 79, -12.41235677237652
5, 67, 301, 67, 0.19299010744758346
6, 74, 302, 74, -31.113509555612804
4, 59, 222, 59, -1.0780401088427027
10, 4, 101, 4, -8.642078904086622
8, 40, 202, 40, -15.81267023342768
4, 99, 323, 99, 80.03435519581353
3, 99, 323, 99, 79.08968713757143
9, 79, 313, 79, -12.571610731217865
7, 86, 315, 86, 2.0089486511622945
2, 41, 202, 41, -19.877005028644405
7, 73, 302, 73, -8.919560871205372
10, 98, 323, 98, 5.299738465448792
6, 81, 314, 81, 35.761160205965446
6, 71, 302, 71, 0.1045186076663503
4, 14, 113, 14, -23.69491203282114
7, 90, 321, 90, 95.36736459703354
8, 46, 213, 46, 42.871246812528376
5, 46, 213, 46, 43.04531632614895
4, 33, 123, 33, -27.5322105038212
2, 27, 122, 27, -7.097188864911187
9, 59, 222, 59, -1.0908164976728358
10, 74, 302, 74, -31.033904598807336
6, 79, 313, 79, -12.548115335933577
10, 13, 113, 13, -26.89490704154247
8, 22, 116, 22, 15.647780451587467
7, 42, 207, 42, 22.306463336976083
2, 33, 123, 33, -20.771504751317348
2, 21, 115, 21, 37.5333526072725
3, 81, 314, 81, 35.43170577417841
8, 89, 318, 89, 95.22601265822377
4, 49, 215, 49, 3.4278350592161835
8, 72, 302, 72, -4.417457431751207
8, 33, 123, 33, -28.196337701609497
9, 2, 101, 2, 4.268449096902461
9, 51, 215, 51, 4.790392015430578
5, 70, 301, 70, -24.527197911804016
7, 97, 323, 97, -43.39726741215291
8, 19, 115, 19, 1.8553916502694223
6, 21, 115, 21, 31.97420304173623
