--contingency generator
conID,genID,busID,unitID,q(MW) 
1, '1 ', 8, '1 ', 1.6854482404241002
1, '1 ', 1, '1 ', 0.9809798528371257
1, '1 ', 3, '1 ', 24.231944250144732
1, '1 ', 2, '1 ', 19.5232424950939
1, '1 ', 6, '1 ', -3.6986310122702117
--end of contingency generator
--bus
contingency id,bus id,v(pu),theta(deg) 
0, 4, 1.0703166429882018, 7.336825911840259
1, 11, 1.0751140846824105, -18.521550695177492
0, 7, 1.0974106864529722, 7.7658173081121955
1, 10, 1.060007300552364, -20.486129820203296
1, 14, 1.0491349772392848, -20.773538415740138
0, 12, 1.085460557104431, 9.298793241916037
1, 4, 1.0701281987636075, -19.32732976648155
0, 13, 1.078305739971048, 8.98988547997812
1, 12, 1.0559258407624355, -18.592001171583266
0, 14, 1.053215114207078, 6.1758564196087935
1, 8, 1.0999998472372847, -18.53746981518965
0, 6, 1.0999999652136492, 10.37111384385121
1, 5, 1.0725940669911458, -18.294516290065616
1, 6, 1.0999999652605674, -16.250411725681214
0, 5, 1.0726894229893644, 8.363753479198973
1, 7, 1.0973225032016882, -18.89756666304755
0, 3, 1.0647154604879983, 4.739520704343976
0, 8, 1.0999998472183365, 8.125330847343557
1, 1, 1.0999999222044252, -15.509837406111046
1, 13, 1.0713177247447867, -18.124460738805666
1, 9, 1.0617107130170054, -21.193920105330047
0, 11, 1.0760497493477954, 8.170734296028423
0, 9, 1.0636305034572657, 5.605785684910008
1, 3, 1.064715459645953, -21.919373960694102
1, 2, 1.0868651268828329, -17.794694107328368
0, 1, 1.0999999225938049, 11.149891829327196
0, 2, 1.0868651267505114, 8.86551048380956
0, 10, 1.0616751094460117, 6.280249809382735
--end of bus
--Delta
contingency id,Delta(MW) 
1, 0.0022101834075677436 
--end of Delta
--line flow
contingency id,line id,origin bus id,destination bus id,circuit id,p_origin(MW),q_origin(MVar),p_destination(MW),q_destination(MVar) 
1, 'BL', 1, 2, 'BL', 80.44786657079362, -3.518921852711401, -79.41128234988275, 0.37079878206805006 
1, 'BL', 2, 5, 'BL', 7.928085665169618, 4.305616305925128, -7.878348161697488, -8.18765707053285 
1, 'BL', 4, 9, 'BL', 6.866768709348487, 8.581089410539391, -6.866768709348487, -8.030264355909026 
1, 'BL', 4, 7, 'BL', -4.306635253147976, -1.6173482689247294, 4.306635253147976, 1.6543121281407593 
1, 'BL', 6, 13, 'BL', 33.49153331805127, 7.69642363263597, -32.845932380173394, -6.425033849153806 
1, 'BL', 7, 8, 'BL', -4.3066352531479515, -1.6543121281409867, 4.3066352531479515, 1.6854482404255577 
1, 'BL', 4, 5, 'BL', -46.32226071590662, 8.861802039271879, 46.58155907276159, -8.043895387049815 
0, 'BL', 12, 13, 'BL', 3.3583747028794733, 0.18209009893354278, -3.3371647308194383, -0.1629001242125696 
0, 'BL', 1, 5, 'BL', 27.51503294917336, 4.452548857092836, -27.152331167111527, -8.762517547418497 
0, 'BL', 10, 11, 'BL', -19.347031385194413, 0.6429160172202728, 19.619805594344626, -0.00438168021258889 
0, 'BL', 13, 14, 'BL', 16.13915996855411, 0.2408404754789899, -15.75616504943855, 0.5389517889016702 
0, 'BL', 1, 2, 'BL', 80.43254191039671, -3.5145698270068806, -79.39635301718465, 0.365239761056273 
1, 'BL', 5, 6, 'BL', -17.91700790808642, 23.541277739224654, 17.91700790808642, -21.875915228715314 
0, 'BL', 2, 3, 'BL', 42.88688247960741, 0.9086538019856789, -42.150372139882876, -2.8753376754200417 
0, 'BL', 4, 5, 'BL', -46.013201299374145, 8.994405444685071, 46.2693587105407, -8.186406299798364 
1, 'BL', 9, 14, 'BL', -0.5699188752850546, 5.217175237690185, 0.6009780558141813, -5.151108199444025 
0, 'BL', 2, 5, 'BL', 7.931431798586004, 4.245116636516968, -7.882037324794055, -8.128558638985055 
