--contingency generator
conID,genID,busID,unitID,q(MW) 
2, 76, 307, 76, -8.836837519076619
1, 7, 102, 7, 7.752595254441601
10, 91, 322, 91, 2.0346940161550533
5, 59, 222, 59, -1.7086624465570295
10, 24, 121, 24, 112.1836029657903
5, 77, 307, 77, 26.617016937409556
2, 91, 322, 91, 1.791922135737801
5, 82, 315, 82, 3.9784743564996465
6, 83, 315, 83, 3.90183460000698
1, 49, 215, 49, 5.100278416806486
6, 11, 107, 11, -18.85564942391856
7, 16, 115, 16, 2.1282935338107145
3, 27, 122, 27, -2.9147574503262756
9, 6, 102, 6, 3.6399152407918436
1, 11, 107, 11, -18.740203535223657
8, 73, 302, 73, -15.585569940398459
10, 97, 323, 97, -24.68228457785243
7, 52, 215, 52, 3.4917238405363284
2, 54, 215, 54, -0.6405611038142845
5, 25, 122, 25, -0.7912356557717733
2, 22, 116, 22, -51.139883872831305
1, 29, 122, 29, -3.29663301126609
2, 58, 222, 58, -0.6729061447917134
2, 56, 218, 56, 0.6691204131496523
3, 58, 222, 58, -0.6748069366580338
4, 53, 215, 53, 1.4753900444833417
6, 90, 321, 90, 48.760241406320766
3, 72, 302, 72, 0.9375226221325007
6, 85, 315, 85, 2.7370836659882265
2, 8, 102, 8, 21.31279336383382
6, 28, 122, 28, 7.36674684292372
3, 25, 122, 25, -4.337140304797646
4, 91, 322, 91, 1.7509947792674945
9, 71, 302, 71, -0.8529315649274418
6, 25, 122, 25, -4.3239108486858004
8, 37, 201, 37, -12.4510615418411
9, 33, 123, 33, -63.79581473316807
4, 23, 118, 23, -64.86229306717084
6, 87, 315, 87, 77.47354916022614
2, 87, 315, 87, 77.48117045024968
5, 4, 101, 4, 12.124044675778615
10, 84, 315, 84, 3.567729127915871
5, 57, 221, 57, 39.23494151330843
1, 92, 322, 92, 1.8156504450689452
4, 88, 316, 88, 54.889133966335805
5, 66, 223, 66, -28.966349027821714
7, 22, 116, 22, -54.23911670265634
1, 18, 115, 18, 2.3935031200199464
6, 53, 215, 53, 1.490716920328173
6, 88, 316, 88, 57.6064584339546
1, 54, 215, 54, -0.9600581695907808
10, 65, 223, 65, 9.130538331190719
4, 22, 116, 22, 25.19187515648117
3, 73, 302, 73, -15.61216257540028
2, 80, 313, 80, 25.011974694678045
7, 3, 101, 3, 11.558033197220634
9, 8, 102, 8, -13.380230792486955
8, 93, 322, 93, 1.900447100961726
3, 95, 322, 95, 2.8135963982476557
9, 9, 107, 9, -13.471297414239569
9, 67, 301, 67, 1.05712728303769
2, 45, 213, 45, 24.372458992333684
10, 78, 313, 78, 30.464262790894118
2, 53, 215, 53, 1.4914452006831094
3, 14, 113, 14, -0.22470749233705567
4, 90, 321, 90, 48.056479957273204
8, 41, 202, 41, -36.39958667534409
9, 83, 315, 83, 4.2588865060957035
7, 40, 202, 40, -14.995499629428709
10, 14, 113, 14, 0.01579030882703342
2, 78, 313, 78, 32.5384603232895
8, 62, 222, 62, 0.46816785208485506
7, 77, 307, 77, 26.622492055911078
3, 78, 313, 78, 32.645917421333635
7, 69, 301, 69, -34.55709522151715
4, 6, 102, 6, 3.646620826624267
10, 30, 122, 30, 4.155290358234216
7, 27, 122, 27, -2.946843358262163
2, 34, 201, 34, 4.3972408245367705
8, 80, 313, 80, 32.14971676553808
9, 34, 201, 34, 4.399180934178498
10, 63, 222, 63, 5.161992166004907
8, 7, 102, 7, -9.82064259381795
10, 40, 202, 40, -15.003306069602676
7, 30, 122, 30, 3.9933718817499146
3, 71, 302, 71, -0.860425247814704
9, 85, 315, 85, 2.9339361416044305
4, 15, 114, 15, 27.454755597005665
4, 17, 115, 17, 5.171602635789343
5, 5, 102, 5, 2.200587170201831
8, 6, 102, 6, 3.6405626300978584
3, 42, 207, 42, 21.13982359393294
4, 4, 101, 4, 12.278403254823399
9, 37, 201, 37, -12.509115445957539
1, 14, 113, 14, -0.05119499042268365
5, 28, 122, 28, 9.31554162945107
2, 57, 221, 57, 39.21423159038715
7, 61, 222, 61, 7.083004297492264
10, 90, 321, 90, 53.17659886510019
8, 17, 115, 17, 2.820417979716626
8, 28, 122, 28, 7.372297244230573
4, 84, 315, 84, 0.9307891554553375
4, 54, 215, 54, -2.057273942575969
3, 59, 222, 59, -1.7122549657858195
3, 46, 213, 46, -4.216244972847101
6, 69, 301, 69, -34.54493476864579
10, 9, 107, 9, -12.311414138086016
1, 80, 313, 80, 25.035111638616236
9, 78, 313, 78, 32.51031372943902
3, 60, 222, 60, 6.96895104005505
4, 73, 302, 73, -15.61857277989588
4, 79, 313, 79, 30.54449720883535
1, 23, 118, 23, 16.72044057248134
7, 5, 102, 5, 2.1997426480776316
10, 68, 301, 68, 2.615356762530179
1, 44, 207, 44, 28.544420801554406
10, 34, 201, 34, 4.4358465864938355
9, 22, 116, 22, -50.52224918666293
10, 54, 215, 54, 5.821453471178154
7, 81, 314, 81, 8.579488960886312
4, 27, 122, 27, -5.351580384891233
7, 54, 215, 54, 7.047800602758849
10, 20, 115, 20, 1.5073591141374878
6, 23, 118, 23, 16.756004471347005
6, 68, 301, 68, 2.1843854419923523
3, 56, 218, 56, 0.6688151120661813
2, 40, 202, 40, -15.222029839006023
1, 50, 215, 50, 0.768725856843294
7, 95, 322, 95, 2.7903798370588704
1, 25, 122, 25, -4.325240795571448
4, 34, 201, 34, 4.393033353659404
4, 21, 115, 21, 95.55504417694684
9, 7, 102, 7, -9.844852705129261
3, 80, 313, 80, 25.100867808432778
6, 80, 313, 80, 25.02975047293489
7, 78, 313, 78, 33.11496345980225
7, 58, 222, 58, -0.7076467262487316
9, 84, 315, 84, 1.4090060027681197
