--contingency generator
conID,genID,busID,unitID,q(MW) 
2, 76, 307, 76, -9.11314585399592
1, 7, 102, 7, 8.60727845658731
10, 91, 322, 91, 0.02576534183681791
5, 59, 222, 59, 4.979491541216465
10, 24, 121, 24, 94.82945095666322
5, 77, 307, 77, -7.403658184815416
2, 91, 322, 91, -0.6356947550155779
5, 82, 315, 82, 3.56507450568583
6, 83, 315, 83, 0.981116126977422
1, 49, 215, 49, 4.86194186535794
6, 11, 107, 11, 1.1606646888196208
7, 16, 115, 16, 2.180288624637144
3, 27, 122, 27, 2.991867425884725
9, 6, 102, 6, 0.7726387602385082
1, 11, 107, 11, 1.2960654239243699
8, 73, 302, 73, -30.354259819500598
10, 97, 323, 97, -8.120273911141307
7, 52, 215, 52, 4.418189363622166
2, 54, 215, 54, -23.922222149401716
5, 25, 122, 25, 9.102238180027651
2, 22, 116, 22, -33.77255472457575
1, 29, 122, 29, -0.5898169251925753
2, 58, 222, 58, 6.570383359884514
2, 56, 218, 56, 73.49129398066394
3, 58, 222, 58, 6.567171444376985
4, 53, 215, 53, 0.8299361024239984
6, 90, 321, 90, 120.63841520335562
3, 72, 302, 72, 1.9767028703091236
6, 85, 315, 85, 2.6394834110333023
2, 8, 102, 8, 22.796980093676304
6, 28, 122, 28, 2.553548159400266
3, 25, 122, 25, 8.585414603111584
4, 91, 322, 91, -0.6814548721381386
9, 71, 302, 71, -0.5967815599762513
6, 25, 122, 25, 8.600201713631014
8, 37, 201, 37, 0.7317613216726995
9, 33, 123, 33, -54.929596206660385
4, 23, 118, 23, -62.266218906714606
6, 87, 315, 87, 63.18911501483633
2, 87, 315, 87, 63.20782739959909
5, 4, 101, 4, 2.9004366568769533
10, 84, 315, 84, 5.985450470935604
5, 57, 221, 57, 44.5077318009372
1, 92, 322, 92, 8.218017868411103
4, 88, 316, 88, 23.159129705534554
5, 66, 223, 66, -3.4319675304844535
7, 22, 116, 22, -37.7658634175846
1, 18, 115, 18, 5.121214087338931
6, 53, 215, 53, 0.8300636065272043
6, 88, 316, 88, 26.95308834675236
1, 54, 215, 54, -24.60714143184693
10, 65, 223, 65, -6.991624163620387
4, 22, 116, 22, 71.0569250352927
3, 73, 302, 73, -31.246771425311977
2, 80, 313, 80, 35.72569180568649
7, 3, 101, 3, 10.25259411789446
9, 8, 102, 8, -26.406557595831536
8, 93, 322, 93, 3.826214354033258
3, 95, 322, 95, 7.1861072958336605
9, 9, 107, 9, 25.003302694142526
9, 67, 301, 67, -2.2365371775610683
2, 45, 213, 45, 17.816972212856292
10, 78, 313, 78, 12.126002582636248
2, 53, 215, 53, 0.8363915551512524
3, 14, 113, 14, -1.5964661537422864
4, 90, 321, 90, 119.81782475137074
8, 41, 202, 41, -25.231505587292922
9, 83, 315, 83, 1.031825507686708
7, 40, 202, 40, -32.619505763864595
10, 14, 113, 14, 0.09599240798176105
2, 78, 313, 78, 16.520295492310794
8, 62, 222, 62, 1.0252532988958543
7, 77, 307, 77, -7.397357646239607
3, 78, 313, 78, 16.77690015428578
7, 69, 301, 69, -39.38259477134806
4, 6, 102, 6, 0.7816306073327116
10, 30, 122, 30, 9.160114285573556
7, 27, 122, 27, 2.9712062276743016
2, 34, 201, 34, 6.066644950889073
8, 80, 313, 80, 51.45558887318371
9, 34, 201, 34, 6.066996406268901
10, 63, 222, 63, 4.1288866547688645
8, 7, 102, 7, 1.1918061489650127
10, 40, 202, 40, -32.4029612798917
7, 30, 122, 30, 8.863455534506025
3, 71, 302, 71, -0.6070970404340883
9, 85, 315, 85, 2.7052740592859985
4, 15, 114, 15, -16.855483901151292
