--contingency generator
conID,genID,busID,unitID,q(MW) 
2, 76, 307, 76, 18.968945477586427
1, 7, 102, 7, -23.390612798524874
10, 91, 322, 91, -0.5011255449173002
5, 59, 222, 59, 5.594594282146867
10, 24, 121, 24, 31.10813819542893
5, 77, 307, 77, -8.609572540498153
2, 91, 322, 91, -0.485181520682617
5, 82, 315, 82, 5.3944225611508045
6, 83, 315, 83, 2.411228894690869
1, 49, 215, 49, 5.170544761686576
6, 11, 107, 11, -11.1885845115817
7, 16, 115, 16, 5.41352495819529
3, 27, 122, 27, 4.383249488537786
9, 6, 102, 6, -2.0593399348935355
1, 11, 107, 11, -11.145268610193751
8, 73, 302, 73, -22.017196729339027
10, 97, 323, 97, -5.672617994427944
7, 52, 215, 52, 5.185334263025571
2, 54, 215, 54, 79.64095872164656
5, 25, 122, 25, 3.3980227575369994
2, 22, 116, 22, 8.044241691112983
1, 29, 122, 29, 4.320576752567164
2, 58, 222, 58, 7.617297887896056
2, 56, 218, 56, 91.5684517637739
3, 58, 222, 58, 7.613738857628148
4, 53, 215, 53, 6.595301644056031
6, 90, 321, 90, 35.787452564717285
3, 72, 302, 72, 4.190826574925068
6, 85, 315, 85, 3.0316039767406173
2, 8, 102, 8, 24.932966189062395
6, 28, 122, 28, 3.5691561360750534
3, 25, 122, 25, 2.594179650647758
4, 91, 322, 91, -0.5131816162566504
9, 71, 302, 71, 1.0575157939635962
6, 25, 122, 25, 2.615158299494714
8, 37, 201, 37, -10.106710080864522
9, 33, 123, 33, 70.24220337576021
4, 23, 118, 23, 6.034361920791464
6, 87, 315, 87, 86.73212152225348
2, 87, 315, 87, 86.73084152134834
5, 4, 101, 4, -37.998271899237224
10, 84, 315, 84, 3.0501752729596103
5, 57, 221, 57, 86.42178527821576
1, 92, 322, 92, 4.29609761222011
4, 88, 316, 88, 46.21440362347462
5, 66, 223, 66, 13.36549570610838
7, 22, 116, 22, 7.657232193013686
1, 18, 115, 18, 5.746169859110794
6, 53, 215, 53, 7.0144155186189225
6, 88, 316, 88, 49.70585506321863
1, 54, 215, 54, 79.64091960579579
10, 65, 223, 65, 23.63932824035745
4, 22, 116, 22, 97.70968299409921
3, 73, 302, 73, -23.139683364625927
2, 80, 313, 80, 13.551458738894729
7, 3, 101, 3, -21.18857609945321
9, 8, 102, 8, -17.610098402479185
8, 93, 322, 93, 2.0942696332757045
3, 95, 322, 95, 5.10393544360256
9, 9, 107, 9, 20.09573115656647
9, 67, 301, 67, -1.907825463936259
2, 45, 213, 45, -12.113348495345392
10, 78, 313, 78, -2.8181248968902493
2, 53, 215, 53, 6.780483319888874
3, 14, 113, 14, 17.49615502270446
4, 90, 321, 90, 34.9242786826765
8, 41, 202, 41, -30.29940963004545
9, 83, 315, 83, 2.7975647770458214
7, 40, 202, 40, -30.74547369009064
10, 14, 113, 14, 12.438151987272512
2, 78, 313, 78, -3.002655670222821
8, 62, 222, 62, 6.527259145877565
7, 77, 307, 77, -8.591503834737928
3, 78, 313, 78, -2.8565555407611707
7, 69, 301, 69, -27.577963037419828
4, 6, 102, 6, -1.9785635724676875
10, 30, 122, 30, 3.2476579868646427
7, 27, 122, 27, 4.391985019328686
2, 34, 201, 34, 0.06780865402777157
8, 80, 313, 80, 25.55509682184631
9, 34, 201, 34, 0.05961862454552567
10, 63, 222, 63, 4.4654104278913325
8, 7, 102, 7, -24.068831609075477
10, 40, 202, 40, -30.65589621355101
7, 30, 122, 30, 3.2502809557274612
3, 71, 302, 71, 1.048966459186775
9, 85, 315, 85, 3.2512542476303135
4, 15, 114, 15, -6.706071529740588
4, 17, 115, 17, 6.764285636879503
5, 5, 102, 5, 4.829893947369757
8, 6, 102, 6, -2.0506698124702374
3, 42, 207, 42, 6.9307843807049565
4, 4, 101, 4, -37.80497144051103
9, 37, 201, 37, -10.11370544476645
1, 14, 113, 14, 12.231753106888343
5, 28, 122, 28, 4.143785462839182
2, 57, 221, 57, 86.40344561661809
7, 61, 222, 61, 4.183865556392801
10, 90, 321, 90, 35.30523371170337
8, 17, 115, 17, 5.236266598287846
8, 28, 122, 28, 3.5733588615199983
4, 84, 315, 84, 3.027954606854379
4, 54, 215, 54, 79.64091111729942
3, 59, 222, 59, 5.588027034762589
3, 46, 213, 46, -0.7672212555932135
6, 69, 301, 69, -27.557858550937365
10, 9, 107, 9, 20.08469143654122
1, 80, 313, 80, 13.567431878872775
9, 78, 313, 78, -3.0352979662108863
3, 60, 222, 60, 5.15799602235601
4, 73, 302, 73, -23.149006436437375
4, 79, 313, 79, -30.12777428723539
1, 23, 118, 23, 80.33590935945712
7, 5, 102, 5, 4.848520885227459
10, 68, 301, 68, 3.9468491964082735
1, 44, 207, 44, -1.1024378259951038
10, 34, 201, 34, 0.05746221091927204
9, 22, 116, 22, 8.800041877500265
10, 54, 215, 54, 79.64095322335761
7, 81, 314, 81, -48.083373798017696
4, 27, 122, 27, 2.4810119026992306
7, 54, 215, 54, 79.6583803491022
10, 20, 115, 20, 4.74882940068364
6, 23, 118, 23, 80.3688603745122
6, 68, 301, 68, 3.966554983038664
3, 56, 218, 56, 91.27719566867695
2, 40, 202, 40, -30.665266569781792
1, 50, 215, 50, 6.1811508614502815
7, 95, 322, 95, 5.1037096925449665
1, 25, 122, 25, 2.616402928493645
4, 34, 201, 34, 0.03174077609116027
4, 21, 115, 21, 75.83000042289495
9, 7, 102, 7, -24.07747522775102
3, 80, 313, 80, 13.697594663226633
6, 80, 313, 80, 13.552034424299167
7, 78, 313, 78, -2.820668686274591
7, 58, 222, 58, 7.62135740013492
9, 84, 315, 84, 3.4638299260953773
3, 50, 215, 50, 6.611684398471814
7, 80, 313, 80, 13.733630247507968
5, 65, 223, 65, 21.676808123364825
2, 71, 302, 71, 1.0525622438928883
2, 97, 323, 97, -23.366661560238025
3, 10, 107, 10, -1.3616062197533707
5, 58, 222, 58, 7.62893624022899
3, 98, 323, 98, -8.83593641275914
1, 27, 122, 27, 4.407863189770415
5, 90, 321, 90, 35.920666476373285
1, 12, 113, 12, 4.698881727859561
4, 20, 115, 20, 6.853246038313955
1, 62, 222, 62, 6.522597550139957
9, 58, 222, 58, 7.6258467129981735
5, 45, 213, 45, -12.300006843023548
7, 1, 101, 1, -2.495052210484095
1, 30, 122, 30, 3.257659962404355
8, 76, 307, 76, 20.13146424720701
1, 35, 201, 35, 2.768441614925358
7, 99, 323, 99, 9.235760360881319
1, 48, 214, 48, -54.74558995044325
