--contingency generator
conID,genID,busID,unitID,q(MW) 
2, 76, 307, 76, 10.607747233988283
1, 7, 102, 7, 11.705980540234105
10, 91, 322, 91, 4.855267028440817
5, 59, 222, 59, -12.574588955898834
10, 24, 121, 24, 137.8962428925169
5, 77, 307, 77, 8.172294991401039
2, 91, 322, 91, 4.768049545516407
5, 82, 315, 82, 3.7427404457697344
6, 83, 315, 83, 4.128212870805289
1, 49, 215, 49, 6.497694680511514
6, 11, 107, 11, 0.31226888722043605
7, 16, 115, 16, 1.4228370393157597
3, 27, 122, 27, -7.2985332692930855
9, 6, 102, 6, 3.919436525714633
1, 11, 107, 11, 0.4279095150828236
8, 73, 302, 73, -12.36905689386843
10, 97, 323, 97, -30.035434823716464
7, 52, 215, 52, 5.109261264640404
2, 54, 215, 54, 100.30193018723475
5, 25, 122, 25, 2.585682074342847
2, 22, 116, 22, -73.07076977375233
1, 29, 122, 29, -8.007341638937426
2, 58, 222, 58, -4.379969829581235
2, 56, 218, 56, -25.70211537928908
3, 58, 222, 58, -4.38773887382181
4, 53, 215, 53, 3.3238692422071896
6, 90, 321, 90, 77.58527532445572
3, 72, 302, 72, 0.8031188887547821
6, 85, 315, 85, 5.280476575889819
2, 8, 102, 8, 27.78093495533882
6, 28, 122, 28, -2.964871302736337
3, 25, 122, 25, -7.434435879992866
4, 91, 322, 91, 4.740319545514041
9, 71, 302, 71, 0.5265748955276828
6, 25, 122, 25, -7.405790284941044
8, 37, 201, 37, -12.809818700937734
9, 33, 123, 33, 13.316653464841949
4, 23, 118, 23, 12.619178829195667
6, 87, 315, 87, 103.68762228153403
2, 87, 315, 87, 103.68762148677547
5, 4, 101, 4, 12.922037057276608
10, 84, 315, 84, 5.369548923625105
5, 57, 221, 57, -9.727123436838822
1, 92, 322, 92, 2.301842589382425
4, 88, 316, 88, 59.045552210895444
5, 66, 223, 66, 1.5429193264366674
7, 22, 116, 22, -75.84111499484482
1, 18, 115, 18, 3.074528698011558
6, 53, 215, 53, 3.51808583419438
6, 88, 316, 88, 61.2587737291575
1, 54, 215, 54, 100.07407389743558
10, 65, 223, 65, -77.59375213182707
4, 22, 116, 22, 36.33476906120641
3, 73, 302, 73, -12.375163464446358
2, 80, 313, 80, 23.472791672748855
7, 3, 101, 3, 7.376962103871329
9, 8, 102, 8, -8.848391238457369
8, 93, 322, 93, 1.789809520674198
3, 95, 322, 95, 2.364605816866344
9, 9, 107, 9, 14.542244895771026
9, 67, 301, 67, 5.27415626346469
2, 45, 213, 45, 29.12506472490746
10, 78, 313, 78, -4.185925280716927
2, 53, 215, 53, 3.5457730064352098
3, 14, 113, 14, 39.95839910909092
4, 90, 321, 90, 76.79048121767818
8, 41, 202, 41, -23.433235147293825
9, 83, 315, 83, 5.289687860356541
7, 40, 202, 40, -36.68006227865417
10, 14, 113, 14, 39.96042194519767
2, 78, 313, 78, -3.0688514905618067
8, 62, 222, 62, -0.7336877474431116
7, 77, 307, 77, 8.200152741374577
3, 78, 313, 78, -2.883727372011605
7, 69, 301, 69, -30.78375996602674
4, 6, 102, 6, 3.931447306501493
10, 30, 122, 30, -4.123427979779244
7, 27, 122, 27, -7.302237299196769
2, 34, 201, 34, 4.752282616494551
8, 80, 313, 80, 29.1732109492206
9, 34, 201, 34, 4.755523621325634
10, 63, 222, 63, -5.978708103921837
8, 7, 102, 7, 3.4072402560036807
10, 40, 202, 40, -36.67949418895189
7, 30, 122, 30, -4.260345969206403
3, 71, 302, 71, 0.515746849021485
9, 85, 315, 85, 6.3485106436913865
4, 15, 114, 15, 30.340886027431605
4, 17, 115, 17, 5.7163203290714515
5, 5, 102, 5, 6.7287398574365955
8, 6, 102, 6, 3.919362698256512
3, 42, 207, 42, 1.0096844550554065
4, 4, 101, 4, 13.180385432984025
