--contingency generator
conID,genID,busID,unitID,q(MW) 
2, 76, 307, 76, 30.995739821566602
1, 7, 102, 7, 3.8147154469917965
10, 91, 322, 91, 8.299114483135273
5, 59, 222, 59, 4.740270508208697
10, 24, 121, 24, 6.190441937091181
5, 77, 307, 77, -11.2103488428039
2, 91, 322, 91, 8.141995443084486
5, 82, 315, 82, 2.2459198270346246
6, 83, 315, 83, 1.88050746268849
1, 49, 215, 49, 1.047258369541369
6, 11, 107, 11, 0.7168762807424707
7, 16, 115, 16, 3.9307710230056423
3, 27, 122, 27, 3.3493291296747514
9, 6, 102, 6, 7.904328217386455
1, 11, 107, 11, 0.826309666854935
8, 73, 302, 73, -31.43545446277605
10, 97, 323, 97, 15.681230711669086
7, 52, 215, 52, 3.0452839541835837
2, 54, 215, 54, -2.393339859318957
5, 25, 122, 25, 5.058031356947464
2, 22, 116, 22, -6.263094945618963
1, 29, 122, 29, -4.238541116235641
2, 58, 222, 58, -0.31212278044047254
2, 56, 218, 56, -3.213051806500297
3, 58, 222, 58, -0.324708559146296
4, 53, 215, 53, 0.035742965673791836
6, 90, 321, 90, 98.2646605289404
3, 72, 302, 72, -0.2919054127854223
6, 85, 315, 85, 1.5586459274061035
2, 8, 102, 8, 27.398699103580313
6, 28, 122, 28, -5.783620406344617
3, 25, 122, 25, 2.900727922180936
4, 91, 322, 91, 8.129856243055077
9, 71, 302, 71, 0.4917419044233829
6, 25, 122, 25, 2.920040544631097
8, 37, 201, 37, -20.404321095277965
9, 33, 123, 33, -34.1457991275626
4, 23, 118, 23, 38.118177293354066
6, 87, 315, 87, 93.26188250809399
2, 87, 315, 87, 93.22945234420061
5, 4, 101, 4, 12.601790559095278
10, 84, 315, 84, 6.087833249919748
5, 57, 221, 57, 29.113492926506186
1, 92, 322, 92, 2.5307287541185217
4, 88, 316, 88, 43.89827443902209
5, 66, 223, 66, 95.92677891107256
7, 22, 116, 22, -9.618067891783316
1, 18, 115, 18, 1.6385459417995525
